i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
52,4837,90.556,46.88399999999999,0,159,652.6619999999999,1270.057,777.578,616,1190,91,184,150.334,40.966,96.23899999999999,0.10099999999999999,184.22,644,1374,87.2,83.806,3.67,0.273,0.41100000000000003
53,4948,72.649,55.183,0,159,2499.871,3377.006,816.507,2403,3341,214,97,146.213,43.088,14.69,0.09300000000000001,217.706,2403,3400,10.587,61.644,3.3930000000000002,0.295,0.47700000000000004
54,5083,155.664,4.413,64,159,2602.686,2431.25,1061.367,2520,2357,171,157,102.72,63.005,15.144,0.057,171.493,2520,2445,175.653,112.50299999999999,1.63,0.613,0.342
55,5307,73.03,54.335,0,159,889.543,2210.091,938.23,803,2141,222,159,122.631,55.101000000000006,17.97,0.076,244.632,807,2254,26.984,136.63299999999998,2.226,0.449,0.271
56,5498,42.364,46.747,0,159,3255.22,2436.886,713.553,3216,2351,111,167,151.01,46.356,109.149,0.136,185.0,3222,2351,124.205,70.712,3.258,0.307,0.535
57,5942,116.029,35.718,0,159,2780.196,355.59,697.578,2714,285,140,113,124.64299999999999,60.698,147.69299999999998,0.153,150.053,2714,315,158.908,83.934,2.053,0.48700000000000004,0.636
58,6300,111.04299999999999,37.07,0,159,1163.347,2799.659,579.553,1087,2744,151,107,166.074,48.3,148.734,0.23600000000000002,170.81599999999997,1091,2752,149.381,63.92,3.438,0.29100000000000004,0.742
59,6415,94.338,47.913999999999994,0,159,3311.0759999999996,3255.533,843.075,3210,3181,200,133,149.395,54.673,33.292,0.113,227.06799999999998,3210,3310,31.31,105.49600000000001,2.733,0.366,0.428
60,6658,95.2,36.47,0,159,1173.526,68.72399999999999,527.169,1112,11,134,132,132.17600000000002,64.13600000000001,32.816,0.301,145.836,1151,143,64.84100000000001,77.626,2.061,0.485,0.6970000000000001
61,6815,105.427,37.821999999999996,0,159,1990.71,1210.37,1083.568,1899,1100,203,211,158.357,54.795,142.185,0.073,267.24,1900,1100,127.85600000000001,74.54899999999999,2.89,0.34600000000000003,0.449
62,7136,86.26,51.559,0,159,1864.931,2470.89,1323.817,1789,2376,173,225,110.73,82.054,89.934,0.051,228.355,1826,2601,80.166,167.54,1.349,0.741,0.295
63,7225,120.535,42.24,0,159,2663.6890000000003,3154.2529999999997,1150.32,2575,3042,177,195,120.398,76.406,142.798,0.069,210.877,2609,3042,129.806,173.59099999999998,1.5759999999999998,0.635,0.31
64,9508,87.885,42.797,0,159,524.205,1281.182,1103.8519999999999,419,1208,237,228,194.662,62.19,141.239,0.098,313.249,435,1213,134.871,112.07799999999999,3.13,0.319,0.375
65,9535,89.137,46.211999999999996,0,159,2753.4959999999996,1725.12,1530.344,2646,1594,188,285,123.319,98.447,56.99,0.051,285.253,2782,1594,92.411,182.78,1.253,0.7979999999999999,0.314
66,14731,102.244,41.438,0,159,209.688,2842.687,2030.6670000000001,112,2688,295,276,180.21400000000003,104.07700000000001,37.255,0.045,393.65,112,2958,42.117,185.06900000000002,1.732,0.578,0.311
67,16769,77.748,48.597,0,159,1795.149,2408.554,2229.471,1660,2212,253,385,231.399,92.26899999999999,58.148,0.042,444.42,1688,2597,60.031000000000006,197.31400000000002,2.508,0.39899999999999997,0.294
68,21703,106.329,39.298,0,159,2712.423,1191.39,652.441,2619,1098,193,184,170.842,161.746,179.733,0.6409999999999999,193.752,2620,1162,172.28799999999998,182.602,1.056,0.9470000000000001,0.785
69,27645,123.30799999999999,26.721,25,159,2383.401,1422.527,748.08,2266,1318,239,212,199.852,176.12400000000002,159.997,0.621,244.965,2267,1383,166.304,209.83,1.135,0.8809999999999999,0.6970000000000001
70,30560,86.62100000000001,55.974,0,159,3192.801,1688.485,3631.632,2960,1540,433,279,247.571,157.168,172.18900000000002,0.028999999999999998,449.32099999999997,2960,1682,164.51,278.23900000000003,1.575,0.635,0.322
71,33607,109.031,43.021,0,159,2631.853,2952.364,3484.9040000000005,2482,2740,446,379,252.97799999999998,169.144,146.188,0.035,462.491,2505,2793,156.151,330.222,1.496,0.669,0.307
72,59047,106.71799999999999,44.235,0,159,1794.396,3069.574,8027.552,1553,2710,508,569,322.342,233.234,50.336999999999996,0.012,608.533,1612,3254,47.131,503.26099999999997,1.382,0.7240000000000001,0.27
73,181215,97.27,47.894,0,159,1411.4589999999998,1515.557,19303.694,894,556,1008,1566,838.928,275.03,111.79799999999999,0.006,1668.164,1031,556,118.501,619.432,3.05,0.32799999999999996,0.221
