i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1017,65.071,39.41,0,118,2339.394,397.44300000000004,372.375,2283,366,125,54,102.73299999999999,12.604000000000001,157.2,0.092,135.385,2283,366,157.41299999999998,22.599,8.151,0.12300000000000001,0.48700000000000004
2,1042,106.28299999999999,7.744,83,118,1200.756,1006.482,306.09,1166,963,68,70,59.905,22.147,45.836999999999996,0.14,83.40899999999999,1168,1022,37.694,39.135,2.705,0.37,0.39299999999999996
3,1065,53.985,40.205,0,118,2162.3,435.972,286.434,2134,397,73,78,55.472,24.445,132.681,0.163,91.586,2158,397,121.60799999999999,47.283,2.269,0.441,0.38799999999999996
4,1070,49.567,40.135,0,118,2093.973,369.44699999999995,251.137,2061,348,82,38,61.903,22.008000000000003,13.819,0.213,85.70299999999999,2062,376,19.069000000000003,31.212,2.813,0.35600000000000004,0.6
5,1093,37.589,38.905,0,118,2980.688,321.753,239.865,2934,301,70,57,52.354,26.581999999999997,145.629,0.239,75.64399999999999,2934,304,155.80700000000002,47.623999999999995,1.97,0.508,0.493
6,1103,105.035,9.272,69,118,31.285999999999998,2255.044,255.27900000000002,20,2210,24,93,89.406,15.708,83.58,0.213,93.536,27,2303,83.863,23.164,5.692,0.17600000000000002,0.6559999999999999
7,1105,108.41,7.813,83,118,69.275,685.9860000000001,252.149,45,660,51,50,42.722,32.931999999999995,130.515,0.218,54.644,57,665,124.56299999999999,47.85,1.297,0.7709999999999999,0.562
8,1106,107.40799999999999,5.699,89,118,828.768,1356.51,174.208,798,1330,53,46,53.028999999999996,26.555,36.788000000000004,0.45799999999999996,64.031,798,1371,38.66,31.104,1.9969999999999999,0.501,0.797
9,1131,102.416,11.714,64,118,89.897,2044.695,251.078,75,2005,28,85,72.181,19.95,95.007,0.225,85.094,95,2090,87.306,27.903000000000002,3.6180000000000003,0.276,0.616
10,1174,17.816,33.76,0,118,1572.2879999999998,89.152,245.338,1559,39,46,88,72.278,20.680999999999997,105.15700000000001,0.245,95.079,1569,39,112.249,34.266999999999996,3.495,0.28600000000000003,0.551
11,1237,107.43799999999999,8.097000000000001,85,118,219.222,1773.66,298.534,186,1720,55,84,64.337,24.48,61.101000000000006,0.174,91.52600000000001,189,1799,56.136,42.06,2.628,0.381,0.45399999999999996
12,1309,106.171,10.368,77,118,3400.155,777.306,235.96599999999998,3387,739,37,86,69.741,23.898000000000003,77.45,0.295,88.527,3388,825,76.278,35.794000000000004,2.918,0.34299999999999997,0.679
13,1380,105.36200000000001,8.302999999999999,83,118,85.691,2361.4970000000003,295.70599999999996,70,2316,35,90,79.837,22.008000000000003,84.499,0.198,90.139,88,2406,86.82,29.684,3.628,0.276,0.608
14,1553,71.956,33.048,0,118,2208.311,391.917,454.902,2130,370,172,44,97.095,20.365,170.476,0.094,172.235,2130,402,177.005,39.139,4.768,0.21,0.34
15,1610,100.352,13.888,63,118,1168.183,1123.9089999999999,295.605,1148,1069,36,102,91.85,22.318,80.437,0.23199999999999998,103.755,1159,1171,79.44800000000001,31.224,4.1160000000000005,0.243,0.649
16,1795,103.36,9.3,80,118,103.899,1365.7910000000002,342.434,85,1309,39,114,93.96700000000001,24.322,92.338,0.192,114.215,101,1423,86.486,38.861999999999995,3.863,0.259,0.609
17,1958,98.01899999999999,12.380999999999998,65,118,371.82800000000003,1085.208,270.635,328,1056,93,68,99.96,24.94,30.439,0.336,107.042,328,1121,29.678,32.564,4.008,0.249,0.667
18,2024,102.245,12.8,62,118,69.995,2469.428,354.09,49,2410,41,112,95.479,26.991,89.90700000000001,0.203,112.641,73,2410,96.116,40.743,3.537,0.28300000000000003,0.6409999999999999
19,3506,87.31,24.697,0,118,2016.715,1386.5720000000001,416.718,1984,1307,59,152,141.73,31.496,97.824,0.254,152.398,2006,1307,94.139,48.661,4.5,0.222,0.633
20,3542,32.654,42.325,0,118,2501.633,2914.1890000000003,580.24,2393,2881,187,71,122.811,36.722,14.099,0.132,187.683,2393,2917,4.89,57.952,3.344,0.299,0.42100000000000004
21,4737,43.563,41.93600000000001,0,118,615.288,2834.4959999999996,1282.379,519,2731,153,178,83.56200000000001,72.178,79.348,0.036000000000000004,201.933,550,2907,60.641999999999996,147.128,1.158,0.8640000000000001,0.24100000000000002
22,8397,55.518,43.36600000000001,0,118,315.165,1172.019,1230.296,175,1004,306,254,212.983,50.198,137.416,0.07,360.028,175,1036,147.016,144.997,4.243,0.23600000000000002,0.226
23,9775,58.992,41.388000000000005,0,118,1964.0339999999999,1240.073,1257.4080000000001,1828,1164,296,156,188.533,66.015,32.647,0.078,322.486,1829,1318,27.519000000000002,129.735,2.8560000000000003,0.35,0.342
24,10582,87.779,21.837,13,118,2278.7529999999997,1344.378,1484.06,2057,1214,408,303,286.67400000000004,46.998999999999995,146.655,0.06,482.869,2059,1226,146.145,122.63,6.1,0.16399999999999998,0.26
25,16400,62.273999999999994,39.968,0,118,2943.3559999999998,2756.94,2196.969,2708,2619,446,291,254.489,82.051,15.524000000000001,0.043,472.827,2708,2810,19.393,242.945,3.102,0.322,0.225
26,21986,62.317,40.76,0,118,2129.7110000000002,1560.68,2138.359,1960,1389,312,322,199.842,140.078,32.994,0.06,375.069,2023,1711,58.853,244.792,1.4269999999999998,0.701,0.326
27,22930,77.786,30.611,0,118,2874.68,2622.597,2512.106,2603,2527,643,269,317.399,91.98299999999999,12.788,0.046,647.359,2603,2697,6.653,223.613,3.451,0.29,0.223
28,33154,61.19,41.062,0,118,524.94,1062.236,4753.56,210,780,526,625,262.028,161.101,57.48,0.018000000000000002,694.9910000000001,288,1404,63.876999999999995,382.44699999999995,1.626,0.615,0.16699999999999998
