i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1013,127.43299999999999,4.82,112,134,2731.7140000000004,3353.8759999999997,235.907,2700,3327,55,62,43.577,29.598000000000003,142.15200000000002,0.22899999999999998,69.203,2700,3347,142.63299999999998,45.8,1.472,0.679,0.5670000000000001
2,1013,104.20700000000001,23.764,7,134,3401.868,2869.2709999999997,326.09,3352,2846,92,44,80.454,16.031,165.94,0.12,94.57799999999999,3353,2849,160.224,27.892,5.019,0.19899999999999998,0.47700000000000004
3,1033,116.649,11.545,85,134,433.463,1596.7420000000002,496.759,381,1549,89,139,48.262,27.253,83.09,0.053,141.989,408,1688,71.94800000000001,82.579,1.771,0.565,0.14
4,1037,129.041,4.556,114,134,647.927,2159.234,353.588,605,2089,79,125,113.055,11.679,55.715,0.10400000000000001,146.291,606,2214,58.7,21.914,9.68,0.10300000000000001,0.46
5,1038,126.68,5.381,108,134,3004.761,307.694,259.22,2962,285,90,46,87.171,15.161,152.418,0.19399999999999998,97.693,2962,290,157.109,23.685,5.75,0.174,0.636
6,1040,124.589,10.169,81,134,823.096,1925.3329999999999,340.032,788,1899,69,65,62.394,21.223000000000003,43.425,0.113,87.618,788,1963,38.047,37.411,2.94,0.34,0.508
7,1042,129.813,3.464,111,134,3146.5240000000003,372.25300000000004,300.676,3094,343,98,51,94.155,14.091,157.496,0.145,105.475,3094,351,158.299,24.243000000000002,6.682,0.15,0.499
8,1053,128.262,4.832,91,134,576.661,1475.3829999999998,239.078,547,1459,60,35,57.083,23.487,161.644,0.23199999999999998,62.93600000000001,547,1461,162.429,28.561,2.43,0.41100000000000003,0.737
9,1071,21.342,38.931,0,134,3030.131,2964.316,268.635,3000,2911,64,104,117.795,11.575999999999999,63.568999999999996,0.18600000000000003,115.884,3000,3013,61.666000000000004,17.379,10.175,0.098,0.585
10,1075,117.01100000000001,7.164,98,134,636.589,2112.894,184.995,616,2073,39,74,81.017,16.894000000000002,64.486,0.395,81.437,618,2147,65.32300000000001,19.744,4.795,0.209,0.845
11,1079,85.743,40.101,0,134,712.095,894.0930000000001,347.546,689,857,49,67,47.667,28.820999999999998,100.95100000000001,0.11199999999999999,67.365,714,857,95.964,47.563,1.6540000000000001,0.605,0.455
12,1082,46.906000000000006,50.476000000000006,0,134,838.448,3427.526,270.877,798,3406,94,44,86.274,15.968,154.332,0.185,99.624,798,3411,160.656,20.601,5.403,0.185,0.643
13,1084,61.507,49.978,0,134,2996.2529999999997,3272.408,224.794,2978,3248,35,57,53.355,25.868000000000002,75.592,0.27,63.953,2983,3305,63.034,33.243,2.063,0.485,0.725
14,1102,127.23,6.03,85,134,339.325,167.425,172.451,310,141,53,50,46.895,29.92,132.625,0.466,54.342,310,165,167.24200000000002,37.485,1.567,0.638,0.6970000000000001
15,1106,44.648999999999994,47.617,0,134,1180.884,3039.417,382.69300000000004,1169,2962,20,152,114.927,12.253,90.574,0.095,152.118,1183,2962,92.26100000000001,19.686,9.379,0.107,0.529
16,1109,127.211,4.766,112,134,818.295,1635.358,177.52200000000002,794,1611,46,51,41.45,34.065,68.691,0.442,53.488,815,1611,110.807,42.989,1.217,0.8220000000000001,0.711
17,1116,123.42200000000001,6.981,104,134,502.418,447.80199999999996,297.605,478,396,39,90,62.372,22.781999999999996,92.25299999999999,0.158,90.089,502,396,92.545,36.924,2.738,0.365,0.48100000000000004
18,1119,119.713,12.433,83,134,1043.528,1518.126,203.96599999999998,1013,1485,55,64,72.732,19.589000000000002,47.271,0.33799999999999997,82.219,1014,1549,48.945,25.164,3.713,0.26899999999999996,0.753
19,1134,56.672,44.32899999999999,0,134,3346.235,2572.833,203.43900000000002,3309,2561,84,21,84.73899999999999,17.039,176.697,0.344,84.291,3309,2573,175.236,21.0,4.973,0.201,0.807
20,1181,126.84299999999999,6.087999999999999,107,134,1201.9180000000001,1054.979,237.563,1180,1032,48,46,41.083,36.602,0.9329999999999999,0.263,53.413000000000004,1186,1032,141.843,43.818000000000005,1.122,0.8909999999999999,0.7340000000000001
21,1196,127.766,5.013,108,134,1288.483,892.61,271.22,1244,874,86,40,78.12899999999999,19.491,17.637999999999998,0.204,91.76100000000001,1244,907,20.41,29.063000000000002,4.0089999999999995,0.249,0.665
22,1209,129.185,4.39,107,134,362.94699999999995,964.1160000000001,341.103,324,934,85,56,59.913999999999994,25.693,23.395,0.131,90.824,324,970,20.63,41.461000000000006,2.332,0.429,0.42700000000000005
23,1222,116.87700000000001,10.918,84,134,1951.692,822.4060000000001,199.72299999999998,1923,798,55,56,62.958999999999996,24.713,139.571,0.385,75.743,1924,798,132.325,31.730999999999998,2.548,0.39299999999999996,0.754
24,1237,128.381,3.7760000000000002,116,134,1347.6960000000001,1158.625,295.765,1326,1097,34,111,90.941,17.319000000000003,92.5,0.17800000000000002,111.221,1335,1097,93.60799999999999,30.949,5.251,0.19,0.44799999999999995
25,1238,115.96700000000001,9.959,94,134,3054.796,3162.4040000000005,188.65200000000002,3033,3132,38,61,59.747,26.383000000000003,98.087,0.43700000000000006,62.641999999999996,3042,3133,106.699,35.043,2.265,0.442,0.726
