i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
113,2179,61.2,34.736999999999995,0,129,1110.0330000000001,1492.346,340.434,1088,1442,43,97,93.919,29.54,86.47399999999999,0.23600000000000002,97.73899999999999,1101,1442,97.052,40.726,3.179,0.315,0.6729999999999999
114,2186,80.991,33.671,0,129,1298.333,1061.9489999999998,461.38699999999994,1275,978,60,137,84.87200000000001,32.794000000000004,86.083,0.129,146.185,1284,1115,69.582,54.611000000000004,2.588,0.386,0.374
115,2199,49.868,36.29,0,129,3117.545,3181.203,305.262,3088,3143,66,81,84.47,33.146,51.593999999999994,0.297,90.427,3096,3223,57.18899999999999,44.548,2.548,0.392,0.691
116,2200,50.8,38.753,0,129,1083.202,938.6510000000001,272.434,1047,909,76,63,77.706,36.048,30.355999999999998,0.37200000000000005,86.954,1047,960,30.399,53.358999999999995,2.156,0.46399999999999997,0.687
117,2222,110.758,14.719000000000001,71,129,2818.813,2376.0660000000003,573.227,2789,2308,55,133,87.98100000000001,32.156,92.64299999999999,0.085,133.094,2795,2441,87.84700000000001,51.47,2.736,0.365,0.41200000000000003
118,2224,78.059,28.959,15,129,2941.882,3414.772,409.345,2900,3375,87,75,89.04299999999999,31.801,148.21200000000002,0.16699999999999998,93.086,2904,3385,140.667,46.317,2.8,0.35700000000000004,0.579
119,2264,46.268,43.138999999999996,0,129,2571.393,482.775,451.42800000000005,2536,438,82,88,86.699,33.249,56.163999999999994,0.14,101.045,2539,524,38.571,51.963,2.608,0.38299999999999995,0.5660000000000001
120,2284,113.189,13.587,53,129,2306.423,2109.3579999999997,491.026,2261,2077,85,70,59.736999999999995,48.681000000000004,177.894,0.11900000000000001,88.09100000000001,2262,2142,39.472,68.05199999999999,1.227,0.815,0.523
121,2289,86.705,34.531,0,129,651.119,2430.0429999999997,543.8969999999999,592,2361,102,119,76.664,38.016,130.425,0.09699999999999999,120.839,659,2361,100.008,81.83,2.017,0.496,0.344
122,2297,92.206,20.359,26,129,521.0740000000001,3350.57,372.475,496,3303,55,104,87.428,33.452,84.90700000000001,0.20800000000000002,104.58,510,3407,83.962,51.418,2.614,0.38299999999999995,0.642
123,2314,120.60799999999999,6.275,101,129,1392.892,2096.22,598.909,1321,2027,133,151,142.178,20.721999999999998,130.57,0.081,197.649,1321,2029,131.513,40.056,6.861000000000001,0.146,0.39399999999999996
124,2338,50.382,35.894,0,129,2956.672,350.14,351.74699999999996,2923,303,71,88,90.509,32.89,130.013,0.237,93.984,2950,303,110.556,49.44,2.752,0.363,0.629
125,2342,53.342,34.093,0,129,420.08,2401.0820000000003,277.563,393,2360,53,89,77.564,38.445,107.81200000000001,0.382,91.444,396,2360,103.27600000000001,47.413999999999994,2.0180000000000002,0.496,0.758
126,2345,66.458,30.456,15,129,441.204,774.2610000000001,332.434,410,731,65,91,88.391,33.779,113.15799999999999,0.267,100.24,422,733,118.61,54.23,2.617,0.382,0.6
127,2347,96.09200000000001,17.277,30,129,2003.724,2068.53,375.889,1955,2037,86,76,64.033,46.668,140.44299999999998,0.209,91.285,1956,2045,132.78,58.286,1.3719999999999999,0.7290000000000001,0.581
128,2356,48.486999999999995,39.1,0,129,483.399,2652.772,346.57599999999996,443,2608,75,87,88.07799999999999,34.058,124.50299999999999,0.24600000000000002,97.12899999999999,467,2609,118.94,51.504,2.5860000000000003,0.387,0.6579999999999999
129,2376,108.238,15.828,63,129,3175.845,752.697,498.843,3124,725,118,62,96.34200000000001,31.401,176.75900000000001,0.12,119.52,3124,751,170.85299999999998,57.98,3.068,0.326,0.489
130,2382,40.421,36.536,0,128,2393.77,951.477,189.82299999999998,2365,923,57,57,64.25399999999999,47.201,45.333,0.831,67.801,2366,970,37.208,49.497,1.361,0.735,0.9420000000000001
131,2401,69.471,34.461,0,129,2272.387,2801.913,463.286,2243,2744,68,106,92.85600000000001,32.922,114.296,0.141,110.725,2261,2744,106.79799999999999,50.052,2.82,0.355,0.552
132,2463,75.009,30.349,0,129,334.537,3021.659,305.12,316,2976,44,91,88.66799999999999,35.368,84.59,0.332,91.92399999999999,320,2976,98.13,44.0,2.5069999999999997,0.39899999999999997,0.746
133,2487,50.131,31.397,0,129,2042.2520000000002,1411.6789999999999,221.179,2002,1391,83,47,78.09899999999999,40.545,173.012,0.639,83.385,2002,1408,174.495,46.985,1.926,0.519,0.8859999999999999
134,2550,60.126999999999995,37.139,0,129,380.17199999999997,178.06900000000002,288.149,334,134,82,77,81.818,39.683,40.650999999999996,0.386,92.661,334,196,29.055,56.871,2.062,0.485,0.649
135,2564,56.445,38.579,0,129,1116.138,608.2090000000001,302.534,1090,550,46,108,97.43700000000001,33.505,94.772,0.35200000000000004,108.074,1118,550,92.12100000000001,41.905,2.908,0.344,0.716
136,2567,105.213,14.812000000000001,65,129,2974.8320000000003,2538.351,437.00199999999995,2916,2515,115,56,102.473,31.895,163.245,0.16899999999999998,120.806,2916,2520,162.165,45.446999999999996,3.213,0.311,0.657
