i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
49,1714,115.749,6.5889999999999995,99,125,3144.0009999999997,2866.242,297.32099999999997,3084,2846,113,37,88.82600000000001,24.569000000000003,7.3420000000000005,0.244,113.28299999999999,3084,2864,4.05,34.383,3.615,0.27699999999999997,0.647
50,1728,120.986,3.1630000000000003,111,125,1284.011,2644.1490000000003,243.179,1243,2622,88,45,84.421,26.061999999999998,20.375,0.36700000000000005,90.956,1243,2663,14.647,31.307,3.239,0.309,0.792
51,1761,97.86200000000001,29.545,0,125,2667.402,1415.997,217.622,2640,1392,54,48,49.943000000000005,44.894,16.97,0.467,57.00899999999999,2642,1435,37.875,47.276,1.112,0.899,0.856
52,1788,114.958,7.085,92,125,2264.314,2701.087,284.777,2234,2675,78,50,59.828,38.052,27.331,0.27699999999999997,81.707,2236,2717,21.541,46.14,1.5719999999999998,0.636,0.6990000000000001
53,1791,50.681000000000004,47.129,0,125,436.606,733.5310000000001,206.208,407,707,59,53,65.77,34.672,36.485,0.529,65.863,408,750,30.069000000000003,39.414,1.8969999999999998,0.527,0.852
54,1857,100.79,14.823,68,125,1412.604,3235.824,287.622,1371,3209,74,50,56.258,42.028,178.41099999999997,0.282,77.02600000000001,1377,3255,29.56,47.338,1.339,0.747,0.621
55,1872,121.773,2.713,106,125,3203.236,1816.085,389.83099999999996,3148,1761,81,115,78.58800000000001,30.329,109.87200000000001,0.155,123.693,3148,1762,112.834,57.364,2.591,0.386,0.34700000000000003
56,1900,108.057,30.809,0,125,704.7819999999999,257.73900000000003,383.588,673,224,65,68,56.053999999999995,43.158,91.87200000000001,0.162,71.12,687,224,117.646,58.76,1.2990000000000002,0.77,0.614
57,1901,105.303,15.042,63,125,2623.308,3385.5959999999995,313.522,2559,3371,121,33,98.15799999999999,24.658,1.889,0.243,121.20200000000001,2559,3380,3.3110000000000004,32.842,3.9810000000000003,0.251,0.631
58,1907,79.116,46.091,0,125,290.775,153.934,419.144,265,91,50,110,86.37200000000001,28.112,90.535,0.136,111.01799999999999,267,91,97.765,49.69,3.072,0.325,0.426
59,1921,53.963,48.87,0,125,984.567,747.875,303.019,961,713,51,71,64.178,38.111,94.13,0.263,72.78,975,784,77.3,47.093,1.6840000000000002,0.594,0.742
60,1923,117.042,8.208,77,125,956.063,1017.245,383.83099999999996,917,970,81,109,87.95299999999999,27.838,116.04899999999999,0.16399999999999998,114.49,927,971,109.385,49.074,3.159,0.317,0.382
61,1975,31.891,41.978,0,125,1869.1029999999998,1436.336,284.007,1846,1404,44,69,67.774,37.104,99.689,0.308,70.036,1863,1404,99.866,41.946000000000005,1.827,0.547,0.815
62,2041,81.796,21.974,48,125,1067.031,3122.198,224.735,1027,3092,79,65,94.63600000000001,27.46,38.467,0.508,93.86200000000001,1027,3155,38.946,30.34,3.446,0.29,0.893
63,2143,84.40799999999999,40.278,0,125,1184.556,1024.011,333.019,1156,993,54,71,62.47,43.678000000000004,82.90799999999999,0.243,73.007,1176,1064,76.535,51.698,1.43,0.6990000000000001,0.769
64,2179,116.29,8.293,74,125,928.304,1097.443,423.103,894,1026,58,113,77.366,35.861,75.23100000000001,0.153,114.756,927,1139,79.96300000000001,56.288000000000004,2.157,0.46399999999999997,0.5539999999999999
65,2231,90.93700000000001,25.749000000000002,11,125,2100.513,1627.556,452.70099999999996,2075,1581,53,94,75.131,37.809,100.35700000000001,0.13699999999999998,94.26,2117,1581,94.259,50.511,1.9869999999999999,0.503,0.594
66,2243,120.68,5.234,93,125,2441.118,2941.58,335.848,2380,2923,124,37,109.575,26.063000000000002,6.696000000000001,0.25,124.48700000000001,2380,2949,5.069,34.421,4.204,0.23800000000000002,0.731
67,2257,120.229,4.439,83,125,1277.974,1134.618,387.345,1219,1105,109,79,83.62700000000001,34.363,156.263,0.18899999999999997,112.929,1219,1137,163.009,62.191,2.434,0.41100000000000003,0.40700000000000003
68,2259,95.383,25.951999999999998,0,125,329.43300000000005,177.035,510.458,309,131,54,114,93.76299999999999,30.676,81.507,0.109,114.272,326,245,81.444,53.826,3.057,0.327,0.48700000000000004
69,2279,102.87200000000001,13.940999999999999,59,125,837.597,648.69,340.13199999999995,782,629,94,41,80.146,36.205,167.78099999999998,0.248,95.708,782,638,169.16,40.523,2.214,0.452,0.851
70,2300,120.598,4.2219999999999995,101,125,569.308,1764.529,281.848,535,1730,69,71,56.766000000000005,51.588,79.18,0.364,82.807,542,1793,42.553000000000004,68.726,1.1,0.909,0.5660000000000001
71,2335,96.351,14.679,69,125,1051.677,3332.5359999999996,200.167,1021,3309,68,47,66.788,44.513999999999996,178.497,0.732,71.78399999999999,1021,3347,18.687,46.933,1.5,0.6659999999999999,0.925
72,2335,96.887,33.571999999999996,0,125,1783.017,1538.164,298.635,1753,1508,58,72,63.144,47.083,83.95299999999999,0.32899999999999996,72.993,1779,1580,80.538,55.641999999999996,1.341,0.746,0.7929999999999999
73,2358,74.891,34.653,0,125,1602.5929999999998,3384.0890000000004,205.82299999999998,1577,3349,48,74,73.36,40.925,75.47399999999999,0.6990000000000001,75.928,1602,3423,77.062,45.105,1.7930000000000001,0.5579999999999999,0.919
74,2390,73.264,46.059,0,125,1269.333,1170.3,299.46299999999997,1236,1135,64,66,65.65,46.353,123.075,0.335,75.07300000000001,1243,1143,138.24,51.153999999999996,1.416,0.706,0.7909999999999999
75,2412,112.70100000000001,10.569,69,125,334.733,401.325,349.907,302,364,59,77,68.352,44.93,80.532,0.248,85.0,325,441,64.942,57.626999999999995,1.521,0.657,0.74
76,2416,86.76700000000001,24.739,6,125,3071.4790000000003,3293.704,245.52200000000002,3039,3266,69,68,61.556000000000004,49.973,26.125,0.504,77.46600000000001,3056,3331,50.763000000000005,59.336000000000006,1.232,0.812,0.755
77,2576,78.628,20.81,40,125,984.6210000000001,3142.1009999999997,248.877,941,3108,86,73,104.65,31.340999999999998,37.067,0.523,100.439,945,3169,35.272,34.512,3.339,0.299,0.8640000000000001
78,2634,112.75399999999999,9.323,88,125,2632.448,3162.3109999999997,323.019,2569,3137,115,55,102.31299999999999,32.779,15.392999999999999,0.317,119.369,2569,3177,15.55,45.005,3.1210000000000004,0.32,0.653
79,2642,89.999,35.62,0,125,183.63,2433.626,532.784,158,2382,62,104,85.47200000000001,39.357,98.93,0.11699999999999999,105.07600000000001,174,2486,81.793,53.958999999999996,2.1719999999999997,0.46,0.624
80,2723,93.68299999999999,32.803000000000004,0,125,3143.355,130.73,265.907,3109,101,68,62,70.039,49.501999999999995,37.257,0.484,80.156,3111,162,40.446,54.45399999999999,1.415,0.7070000000000001,0.856
81,2733,116.63600000000001,7.162000000000001,78,125,850.721,1016.852,412.517,826,961,77,129,100.49600000000001,34.626,74.844,0.20199999999999999,135.418,855,1090,69.692,57.971000000000004,2.9019999999999997,0.345,0.433
82,2850,91.545,29.436,0,125,1985.3470000000002,1916.136,780.1460000000001,1936,1859,111,120,106.943,33.931999999999995,46.708,0.059000000000000004,152.069,1937,1971,43.668,61.547,3.1519999999999997,0.317,0.409
83,2902,95.78200000000001,11.009,71,125,2888.6420000000003,1177.866,333.56300000000005,2859,1102,63,129,130.341,28.348000000000003,67.76899999999999,0.32799999999999996,138.924,2866,1230,67.126,41.958999999999996,4.598,0.217,0.721
84,2979,80.38600000000001,36.732,0,125,1474.045,1650.364,657.779,1412,1588,128,102,103.31200000000001,36.714,30.682,0.087,153.379,1413,1679,34.104,62.41,2.8139999999999996,0.355,0.455
85,2982,104.46600000000001,11.418,83,125,292.35200000000003,2913.3559999999998,383.161,233,2877,123,71,116.775,32.514,27.453000000000003,0.255,139.119,233,2948,27.854,59.001000000000005,3.592,0.278,0.591
86,2990,120.73200000000001,3.536,111,125,949.145,719.5310000000001,502.29900000000004,912,675,109,108,83.164,45.777,49.218999999999994,0.149,123.065,912,758,28.648000000000003,86.6,1.817,0.55,0.391
87,2995,119.80799999999999,4.774,101,125,1075.5410000000002,2543.9570000000003,294.09,1040,2507,76,74,63.515,60.038000000000004,28.249000000000002,0.435,82.42,1041,2566,35.618,73.245,1.058,0.945,0.665
88,3026,47.159,42.056000000000004,0,125,405.69300000000004,1780.543,413.144,372,1731,86,83,80.268,48.0,137.681,0.223,93.40799999999999,389,1732,127.60600000000001,64.055,1.672,0.598,0.63
89,3048,92.95299999999999,16.486,58,125,3190.17,3276.933,281.32099999999997,3137,3251,99,51,92.238,42.074,175.175,0.484,101.20299999999999,3137,3252,168.024,50.888999999999996,2.1919999999999997,0.456,0.7709999999999999
90,3095,114.264,7.539,93,125,2668.383,2861.781,468.458,2589,2816,129,85,103.335,38.135,28.233,0.177,137.641,2589,2883,20.41,54.513000000000005,2.71,0.369,0.539
91,3122,76.637,44.99100000000001,0,125,1868.435,3322.958,383.889,1828,3286,107,75,95.79899999999999,41.494,138.898,0.266,123.309,1829,3293,149.275,58.196999999999996,2.309,0.433,0.65
92,3224,120.637,3.6510000000000002,108,125,1785.361,1519.818,534.24,1721,1480,134,101,90.12299999999999,45.548,163.95,0.142,135.204,1721,1525,172.34900000000002,87.26700000000001,1.979,0.505,0.341
93,3335,109.52,13.004000000000001,75,125,2127.4770000000003,3368.958,450.274,2061,3344,160,51,136.517,31.104,170.38,0.207,162.099,2061,3364,170.77,47.891999999999996,4.388999999999999,0.228,0.581
94,3419,69.714,45.076,0,125,897.783,1044.038,754.7489999999999,860,990,76,105,75.843,57.398,87.064,0.075,105.929,894,1095,82.405,76.0,1.321,0.757,0.601
95,3434,91.618,24.579,30,125,2928.386,3366.204,341.12,2880,3318,98,90,99.3,44.031000000000006,137.097,0.371,113.741,2882,3329,147.567,57.276,2.255,0.44299999999999995,0.688
96,3450,92.96799999999999,16.647000000000002,50,125,1409.006,3299.39,313.421,1361,3274,103,70,79.632,55.162,11.98,0.441,103.586,1361,3293,6.096,70.0,1.444,0.693,0.713
97,3519,31.057,35.808,0,125,1110.638,246.78799999999998,281.806,1079,210,74,83,79.32,56.486999999999995,80.064,0.557,86.68299999999999,1086,276,39.382,61.191,1.4040000000000001,0.7120000000000001,0.8440000000000001
98,3590,57.395,38.846,0,125,2169.468,2679.6279999999997,390.81800000000004,2117,2647,106,68,96.334,47.449,17.528,0.295,118.512,2117,2702,26.565,54.943000000000005,2.03,0.493,0.743
99,3650,109.416,14.481,41,125,325.44599999999997,2458.087,482.843,283,2402,97,103,76.443,60.794,144.834,0.19699999999999998,110.887,294,2402,140.856,85.542,1.2570000000000001,0.795,0.604
100,3679,109.912,10.28,80,125,1987.2,3234.883,362.434,1925,3206,124,70,114.01,41.086000000000006,157.194,0.35200000000000004,137.753,1925,3215,154.179,59.601000000000006,2.775,0.36,0.7040000000000001
101,3685,98.84899999999999,18.934,52,125,239.361,2703.9309999999996,329.94800000000004,202,2668,83,96,85.848,54.653,56.105,0.425,102.552,219,2764,66.435,69.782,1.571,0.637,0.725
102,3789,92.035,27.627,0,125,261.426,253.938,542.5,223,205,81,105,88.916,54.257,73.99600000000001,0.162,122.45,241,310,59.036,77.78,1.639,0.61,0.602
103,3883,119.366,4.897,76,125,1179.16,1008.273,624.281,1120,965,131,99,87.928,56.228,179.29,0.125,134.629,1121,1008,164.93200000000002,98.46,1.564,0.639,0.38299999999999995
104,3910,113.352,10.674000000000001,86,125,1340.715,2728.63,431.144,1265,2691,152,67,141.82399999999998,35.102,22.158,0.264,158.24,1265,2748,16.144000000000002,43.242,4.04,0.248,0.785
105,3990,107.66,31.394000000000002,0,125,405.22,78.173,847.318,314,29,173,107,124.00399999999999,40.968,30.915,0.07,185.162,314,120,20.881999999999998,73.487,3.0269999999999997,0.33,0.409
106,4039,115.012,16.665,0,125,974.5939999999999,2630.421,525.813,928,2586,95,100,80.027,64.26100000000001,49.893,0.184,104.12,970,2686,73.828,76.95,1.245,0.8029999999999999,0.647
107,4049,89.40700000000001,22.5,35,125,423.69699999999995,3024.6890000000003,473.32800000000003,340,2985,144,126,118.626,43.458999999999996,27.365,0.22699999999999998,177.045,340,3111,35.575,66.973,2.73,0.366,0.502
108,4065,107.417,17.337,47,125,1267.2910000000002,2497.74,846.288,1202,2422,150,143,130.74,39.588,136.548,0.071,185.39700000000002,1212,2431,137.186,86.625,3.303,0.303,0.32299999999999995
109,4264,115.962,7.446000000000001,94,125,2622.3509999999997,667.357,566.867,2575,624,98,93,85.05799999999999,63.828,146.319,0.16699999999999998,107.51700000000001,2581,632,136.507,79.093,1.3330000000000002,0.75,0.638
110,4268,118.925,8.11,64,125,396.005,1751.0120000000002,769.9630000000001,318,1694,182,136,96.835,56.118,7.449,0.09,183.872,328,1828,20.701999999999998,120.63,1.726,0.58,0.262
111,4341,98.71799999999999,20.423,50,125,641.415,3296.913,629.6709999999999,589,3223,92,144,120.741,45.777,111.13,0.138,152.971,600,3226,115.56,77.922,2.638,0.379,0.49200000000000005
112,4357,114.49600000000001,8.965,89,125,1854.359,2889.157,536.115,1751,2852,186,71,149.453,37.119,163.905,0.19,188.247,1751,2870,171.138,54.813,4.026,0.248,0.599
113,4560,97.59,19.71,35,125,245.51,3305.403,568.198,183,3257,129,90,112.544,51.588,17.926,0.177,149.375,184,3339,31.03,79.657,2.182,0.45799999999999996,0.535
114,4727,118.694,8.185,55,125,2398.613,3003.046,601.997,2335,2960,148,98,100.81299999999999,59.7,14.485,0.16399999999999998,156.474,2355,3052,35.111999999999995,83.70100000000001,1.689,0.5920000000000001,0.547
115,4754,115.681,9.632,71,125,778.95,326.283,374.13199999999995,727,282,106,91,90.426,66.939,28.754,0.42700000000000005,115.209,732,360,36.174,81.11399999999999,1.351,0.74,0.6509999999999999
116,4850,91.271,16.339000000000002,42,125,3209.7790000000005,3222.022,311.806,3154,3187,120,62,107.959,57.2,174.012,0.627,120.266,3154,3234,176.18599999999998,61.556000000000004,1.8869999999999998,0.53,0.914
117,4915,97.65899999999999,16.559,48,125,3011.7290000000003,3371.71,540.156,2953,3302,135,120,95.439,65.571,144.55,0.212,142.30200000000002,2971,3307,145.305,100.03,1.456,0.687,0.499
118,4930,118.709,4.716,104,125,3153.903,122.921,748.164,3079,66,138,123,92.273,68.027,156.512,0.111,140.264,3097,88,138.468,113.60700000000001,1.3559999999999999,0.737,0.384
119,5069,99.963,15.985,58,125,3308.905,3313.57,512.742,3237,3271,174,89,129.75799999999998,49.739,162.922,0.242,175.263,3237,3306,173.118,68.00399999999999,2.609,0.38299999999999995,0.584
120,5071,111.14299999999999,13.745,71,125,2706.204,3243.9359999999997,626.524,2646,3157,121,156,140.278,46.027,115.72399999999999,0.162,156.205,2707,3157,92.936,80.64399999999999,3.048,0.32799999999999996,0.479
121,5080,119.874,4.838,94,125,2680.7309999999998,1423.234,730.607,2608,1366,135,116,94.05,68.773,156.121,0.12,139.542,2615,1400,152.7,106.512,1.368,0.731,0.43
122,5237,104.10700000000001,26.965,0,125,646.0830000000001,941.06,803.418,593,893,116,103,98.03299999999999,68.017,31.386999999999997,0.102,125.539,595,973,30.651,87.072,1.4409999999999998,0.6940000000000001,0.622
123,5339,86.875,33.565,0,125,1032.548,1882.4720000000002,769.82,986,1814,91,137,109.155,62.277,69.809,0.113,139.635,1021,1951,78.851,80.183,1.7530000000000001,0.5710000000000001,0.629
124,5439,93.167,28.455,0,125,2404.955,3205.388,527.9730000000001,2326,3161,144,88,106.20100000000001,65.208,9.921,0.245,145.671,2326,3190,8.686,88.0,1.629,0.614,0.606
125,5834,111.18700000000001,12.502,66,125,2502.16,3155.409,1012.171,2381,3109,230,131,132.625,56.008,164.428,0.07200000000000001,230.703,2381,3145,4.475,124.62,2.3680000000000003,0.42200000000000004,0.32299999999999995
126,5877,69.703,36.066,0,125,384.784,206.942,671.938,330,143,100,128,113.412,65.979,66.506,0.16399999999999998,140.161,331,269,60.50899999999999,86.853,1.719,0.5820000000000001,0.664
127,6044,85.245,43.661,0,125,2954.677,213.083,1351.2910000000002,2865,111,165,233,102.21,75.29,77.268,0.042,258.95599999999996,2868,111,115.87200000000001,152.62,1.358,0.737,0.24100000000000002
128,6187,95.757,17.474,20,125,945.9689999999999,3345.697,538.198,863,3275,151,159,199.84,39.419000000000004,48.495,0.268,211.625,865,3434,47.49,60.266000000000005,5.07,0.19699999999999998,0.6729999999999999
129,6218,71.028,32.358000000000004,0,125,1116.6689999999999,1776.5510000000002,563.311,1068,1703,96,149,110.764,71.476,95.573,0.24600000000000002,149.215,1100,1703,93.073,92.914,1.55,0.645,0.629
130,6250,72.096,36.556999999999995,0,125,3087.7909999999997,2215.688,1344.3029999999999,2932,2081,256,252,133.35299999999998,59.674,138.963,0.043,294.67900000000003,2978,2081,121.964,163.183,2.235,0.447,0.18
131,6348,112.90700000000001,12.05,0,125,752.472,2727.946,981.543,682,2651,130,170,129.29399999999998,62.513000000000005,52.177,0.083,189.011,685,2821,52.523999999999994,87.93700000000001,2.068,0.483,0.5529999999999999
132,6495,118.249,13.847999999999999,0,125,1228.14,2685.553,1115.609,1142,2633,211,114,140.889,58.696999999999996,176.903,0.066,217.442,1142,2715,16.018,112.665,2.4,0.41700000000000004,0.39
133,6678,102.448,18.107,30,125,2619.141,3264.535,745.252,2525,3213,156,114,111.243,76.434,157.876,0.151,157.407,2525,3283,7.667000000000001,97.21,1.455,0.687,0.575
134,6736,70.538,37.982,0,125,2347.859,2499.814,828.347,2287,2418,153,160,105.383,81.384,54.893,0.12300000000000001,171.773,2300,2577,67.765,135.474,1.295,0.772,0.461
135,7031,85.302,32.826,0,125,328.81300000000005,316.714,766.7080000000001,238,259,176,105,161.85399999999998,55.31,21.555,0.15,187.747,239,331,21.235,81.828,2.926,0.342,0.61
136,7160,104.82700000000001,26.584,0,125,1440.4579999999999,2337.215,821.72,1389,2261,112,150,112.40100000000001,81.10600000000001,76.941,0.133,152.778,1418,2407,72.87,108.61200000000001,1.386,0.722,0.57
