i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
11,1050,102.227,3.264,94,108,745.079,3331.245,184.167,719,3310,54,45,58.208,22.968000000000004,43.218999999999994,0.389,66.843,721,3355,38.928000000000004,28.785999999999998,2.5340000000000003,0.395,0.7390000000000001
12,1054,98.51899999999999,5.971,85,108,1352.0720000000001,1885.517,184.06599999999997,1327,1864,61,36,45.001000000000005,29.820999999999998,3.781,0.391,61.205,1327,1889,175.31400000000002,34.905,1.5090000000000001,0.6629999999999999,0.7759999999999999
13,1055,95.50200000000001,8.094,78,108,2532.91,3375.137,241.581,2514,3321,33,96,92.89299999999999,14.46,79.384,0.22699999999999998,98.48899999999999,2518,3417,77.093,24.451999999999998,6.4239999999999995,0.156,0.595
14,1069,98.993,5.78,73,108,1176.2060000000001,1225.928,193.27900000000002,1148,1187,49,72,69.76100000000001,19.511,128.355,0.36,82.855,1149,1187,119.65899999999999,22.531,3.576,0.28,0.7929999999999999
15,1074,47.162,38.095,0,108,2686.032,2696.545,218.208,2643,2675,85,44,98.321,13.908,158.469,0.28300000000000003,91.0,2643,2679,157.38,19.07,7.069,0.141,0.68
16,1078,97.41799999999999,5.374,82,108,1515.622,3057.292,285.58099999999996,1506,2988,26,124,111.765,12.280999999999999,84.506,0.166,126.115,1507,3112,79.492,17.338,9.101,0.11,0.601
17,1088,67.077,19.136,0,108,1139.504,1833.855,133.154,1119,1815,37,41,47.33,29.269000000000002,125.727,0.7709999999999999,52.498000000000005,1119,1815,130.365,30.855999999999998,1.617,0.618,0.956
18,1102,77.423,16.915,41,108,759.6560000000001,2487.525,303.19599999999997,698,2475,138,21,142.126,9.872,174.546,0.151,139.442,698,2475,171.75400000000002,13.252,14.395999999999999,0.069,0.7709999999999999
19,1111,101.931,4.588,85,108,947.465,1098.468,257.563,914,1068,53,67,59.292,23.858,65.939,0.21,80.212,914,1133,54.13,44.073,2.485,0.402,0.43799999999999994
20,1113,96.412,10.764000000000001,0,108,1152.868,2858.8959999999997,192.752,1135,2827,35,70,75.345,18.808,68.48,0.376,75.027,1139,2897,68.908,22.984,4.006,0.25,0.8140000000000001
21,1116,90.304,10.415,64,108,700.923,1601.066,189.179,672,1570,55,64,81.22800000000001,17.493,132.394,0.392,81.21600000000001,674,1570,127.999,19.799,4.643,0.215,0.8740000000000001
22,1125,97.3,14.985999999999999,0,108,1205.878,2667.9990000000003,182.995,1183,2651,59,46,52.96,27.046999999999997,25.753,0.42200000000000004,66.03,1187,2696,35.134,33.527,1.9580000000000002,0.511,0.736
23,1126,94.36399999999999,8.014,71,108,867.679,1016.063,165.095,851,984,30,64,62.172,23.06,94.43,0.519,65.734,860,984,103.191,28.721,2.696,0.371,0.82
24,1134,77.811,11.272,44,108,1135.3110000000001,2264.1420000000003,144.368,1117,2239,38,50,56.492,25.559,121.86399999999999,0.684,61.033,1120,2239,124.992,27.726999999999997,2.21,0.452,0.9470000000000001
25,1141,86.088,12.979000000000001,53,108,610.867,483.385,235.563,573,458,78,55,85.065,17.078,29.93,0.258,93.193,573,512,33.179,21.913,4.981,0.201,0.7170000000000001
26,1141,95.13600000000001,10.375,65,108,1010.053,1829.2220000000002,170.125,997,1799,25,64,67.87,21.405,96.368,0.495,67.05199999999999,1000,1799,107.354,24.909000000000002,3.1710000000000003,0.315,0.857
27,1152,97.436,6.45,75,108,888.2919999999999,2962.812,185.48,870,2928,37,71,76.426,19.192,67.381,0.42100000000000004,76.694,875,2999,67.782,22.594,3.9819999999999998,0.251,0.857
28,1164,87.303,24.708000000000002,0,108,534.405,1996.381,258.836,521,1945,27,92,84.604,17.517,94.376,0.218,93.39200000000001,524,1946,102.995,24.136,4.83,0.207,0.614
29,1168,92.54799999999999,8.091000000000001,75,108,420.55400000000003,2179.328,227.865,402,2135,34,75,66.339,22.416999999999998,89.41,0.28300000000000003,79.12,408,2135,110.726,33.217,2.9589999999999996,0.33799999999999997,0.616
30,1190,83.816,19.527,34,108,53.461999999999996,1105.454,243.12,13,1073,90,66,109.954,13.78,146.055,0.253,110.436,13,1075,144.583,18.115,7.979,0.125,0.784
31,1194,98.881,5.1160000000000005,84,108,795.307,2592.408,242.69299999999998,766,2558,62,62,63.391999999999996,23.982,52.141999999999996,0.255,84.149,768,2620,44.519,35.333,2.6430000000000002,0.37799999999999995,0.58
32,1197,90.195,12.637,39,108,893.8919999999999,262.594,252.735,863,240,67,52,57.442,26.531999999999996,23.105,0.235,74.25,863,285,25.53,39.845,2.165,0.462,0.535
33,1199,61.27,30.068,3,108,768.8530000000001,1530.514,200.877,733,1497,69,66,94.973,16.074,136.695,0.373,92.76299999999999,733,1498,138.059,17.177,5.9079999999999995,0.16899999999999998,0.903
34,1206,78.372,20.375999999999998,0,108,843.4989999999999,820.388,243.078,818,775,55,97,108.068,14.209000000000001,116.963,0.256,110.059,821,775,118.195,17.171,7.606,0.131,0.79
35,1207,67.791,17.413,38,108,980.194,2223.71,141.64,963,2199,33,49,50.125,30.659000000000002,88.756,0.7559999999999999,50.448,973,2199,103.76100000000001,31.596999999999998,1.635,0.612,0.9309999999999999
36,1218,85.068,13.545,53,108,1111.048,2486.337,461.404,1005,2459,200,66,165.553,9.367,18.442999999999998,0.07200000000000001,210.297,1005,2525,18.004,17.168,17.673,0.057,0.49200000000000005
37,1222,99.90799999999999,5.019,85,108,789.6289999999999,3077.651,214.108,762,3043,59,62,68.498,22.714000000000002,49.45399999999999,0.335,74.277,762,3097,46.637,31.079,3.016,0.332,0.67
38,1224,91.891,9.26,63,108,828.653,1001.3639999999999,273.563,794,969,54,70,49.00899999999999,31.799,108.508,0.20600000000000002,86.023,798,969,125.538,49.826,1.541,0.649,0.452
39,1229,96.054,11.795,0,108,814.3969999999999,2351.902,292.233,771,2315,90,78,93.821,16.679000000000002,138.534,0.18100000000000002,118.444,771,2316,139.451,28.392,5.625,0.17800000000000002,0.56
40,1238,94.31700000000001,11.004000000000001,60,108,588.992,772.868,231.52200000000002,552,752,67,42,63.144,24.963,17.452,0.29,68.25,552,771,10.981,30.785,2.529,0.395,0.6679999999999999
41,1238,98.069,7.136,79,108,1468.68,3157.684,267.966,1453,3114,41,99,83.70299999999999,18.832,82.228,0.217,100.68799999999999,1459,3213,74.445,33.126999999999995,4.445,0.225,0.495
42,1241,98.431,5.5120000000000005,81,108,897.695,839.299,293.12,877,794,46,90,53.363,29.61,62.06399999999999,0.182,91.08200000000001,883,884,81.158,42.626999999999995,1.8019999999999998,0.555,0.51
43,1271,94.67,8.549,73,108,915.325,2276.276,193.27900000000002,888,2239,54,61,58.643,27.596,133.407,0.428,76.4,889,2239,127.02,31.598000000000003,2.125,0.47100000000000003,0.807
44,1285,90.735,9.031,67,108,698.227,2702.3579999999997,326.032,673,2630,72,113,79.93,20.469,64.679,0.152,125.936,675,2736,57.318999999999996,39.946,3.905,0.256,0.386
45,1298,80.704,13.533,55,108,1185.787,2509.599,388.149,1102,2483,171,54,179.274,9.219,17.127,0.10800000000000001,179.324,1102,2537,17.526,11.231,19.447,0.051,0.782
46,1304,97.896,6.763,70,108,1012.1110000000001,118.17200000000001,212.93599999999998,983,89,61,62,68.26,24.323,45.306000000000004,0.361,77.20100000000001,996,151,53.427,28.734,2.806,0.35600000000000004,0.746
47,1305,101.09700000000001,5.462999999999999,79,108,445.233,1779.264,245.463,419,1753,54,52,54.081,30.724,43.446000000000005,0.272,61.056999999999995,421,1792,31.608,38.584,1.76,0.568,0.7809999999999999
48,1318,100.294,5.006,81,108,524.37,1324.307,287.70599999999996,476,1302,94,66,87.52,19.174,148.18,0.2,114.285,476,1302,145.33700000000002,32.415,4.564,0.21899999999999997,0.511
49,1323,90.291,13.857000000000001,55,108,490.043,2455.981,319.605,447,2415,91,62,65.095,25.878,15.620999999999999,0.163,92.962,447,2470,11.793,58.494,2.515,0.39799999999999996,0.392
50,1333,99.294,5.745,82,108,558.826,2104.636,217.622,541,2077,42,52,44.832,37.858000000000004,81.475,0.354,53.151,547,2128,48.81399999999999,41.786,1.1840000000000002,0.8440000000000001,0.769
51,1334,84.321,23.881999999999998,0,108,269.14099999999996,605.399,252.635,218,574,88,63,93.336,18.198,150.57299999999998,0.263,105.802,218,574,143.455,26.736,5.129,0.195,0.7190000000000001
52,1345,98.19,9.122,51,108,1053.573,2862.153,194.51,1036,2826,31,75,76.42,22.409000000000002,80.933,0.447,75.664,1050,2901,82.405,24.142,3.41,0.293,0.8390000000000001
53,1347,86.70700000000001,12.435,60,108,206.692,1046.526,278.09,161,1014,95,67,106.22200000000001,16.146,147.48,0.21899999999999997,113.464,163,1015,145.049,20.717,6.579,0.152,0.774
54,1354,74.127,15.172,36,108,289.944,998.315,236.995,241,978,98,39,108.87200000000001,15.835,163.22299999999998,0.303,104.06200000000001,241,982,160.346,19.26,6.875,0.145,0.7909999999999999
55,1355,81.438,15.289000000000001,48,108,339.399,1495.741,401.16900000000004,276,1420,121,149,193.07299999999998,8.936,129.753,0.106,191.167,276,1420,129.268,14.175,21.607,0.046,0.648
56,1355,86.51100000000001,30.093000000000004,0,108,792.033,2543.3,301.647,752,2513,99,69,92.54,18.643,36.344,0.187,113.37100000000001,753,2582,30.184,31.644000000000002,4.9639999999999995,0.201,0.522
57,1360,53.854,37.385,0,108,2458.118,68.17,357.647,2429,37,65,62,47.992,36.080999999999996,37.88,0.134,79.025,2436,99,51.68,54.891000000000005,1.33,0.752,0.429
58,1374,98.976,6.555,79,108,740.5930000000001,372.01,317.70599999999996,717,310,40,126,116.14200000000001,15.062999999999999,76.242,0.171,130.507,720,436,74.899,21.14,7.711,0.13,0.64
59,1379,90.18299999999999,22.763,0,108,1041.306,1285.71,247.22,1007,1258,82,73,88.12299999999999,19.924,139.75799999999998,0.284,106.21700000000001,1008,1260,138.053,27.11,4.423,0.226,0.679
60,1382,62.457,41.276,0,108,1012.421,2150.025,237.179,981,2128,73,39,69.405,25.353,165.8,0.309,74.953,981,2143,166.891,37.069,2.738,0.365,0.747
61,1389,96.99799999999999,8.524,61,108,890.722,2858.288,193.196,876,2816,27,81,78.163,22.625999999999998,88.495,0.46799999999999997,81.222,888,2816,94.236,27.0,3.455,0.289,0.8059999999999999
62,1411,100.61200000000001,4.963,87,108,579.822,1663.934,298.777,550,1628,57,73,72.34100000000001,24.834,47.846000000000004,0.19899999999999998,87.367,552,1701,56.674,35.232,2.9130000000000003,0.34299999999999997,0.6559999999999999
63,1419,85.25200000000001,12.491,59,108,407.01599999999996,966.352,254.69299999999998,362,944,105,43,107.959,16.735,160.749,0.275,110.68,362,950,161.565,18.734,6.4510000000000005,0.155,0.8759999999999999
64,1425,84.34,10.491,62,108,603.472,2451.241,306.108,534,2434,133,44,115.42,15.72,162.94299999999998,0.191,137.033,534,2442,166.065,24.761,7.3420000000000005,0.136,0.585
65,1447,98.506,5.9239999999999995,81,108,1621.149,2707.864,249.80599999999998,1603,2674,53,75,53.82899999999999,34.226,82.493,0.29100000000000004,75.24,1615,2674,94.574,51.515,1.5730000000000002,0.636,0.594
66,1467,99.90299999999999,8.852,63,108,844.812,2988.993,383.889,817,2935,52,114,115.07,16.232,74.38,0.125,124.48299999999999,817,3049,66.318,23.389,7.0889999999999995,0.141,0.55
67,1472,85.977,14.574000000000002,51,108,200.93,999.2860000000001,224.97799999999998,160,972,87,58,100.027,18.737000000000002,145.345,0.365,101.87200000000001,160,976,148.65,21.319000000000003,5.337999999999999,0.187,0.8690000000000001
68,1481,95.29799999999999,7.812,68,108,1477.03,2940.454,397.83099999999996,1422,2885,82,106,78.077,24.151,125.39200000000001,0.11800000000000001,126.016,1422,2885,125.961,44.434,3.233,0.309,0.36
69,1503,77.15100000000001,16.687,37,108,1023.039,2556.384,259.823,969,2543,113,27,99.24,19.283,3.404,0.28,113.071,969,2549,2.0269999999999997,27.0,5.146,0.19399999999999998,0.672
70,1503,96.036,7.046,67,108,286.376,1638.2720000000002,235.421,250,1586,59,87,84.17,22.736,122.0,0.341,99.02,252,1586,123.04799999999999,30.794,3.702,0.27,0.7070000000000001
71,1542,103.2,3.971,89,108,249.42700000000002,1763.355,350.81800000000004,212,1730,75,60,61.778,31.78,25.389,0.157,86.822,214,1786,32.775,56.553000000000004,1.944,0.514,0.48100000000000004
72,1546,10.167,25.336,0,108,92.029,2830.2459999999996,153.196,68,2804,44,49,53.385,36.872,54.506,0.828,55.803000000000004,74,2850,53.746,38.463,1.4480000000000002,0.691,0.961
73,1558,89.12,12.305,60,108,115.831,986.653,247.706,87,958,69,70,75.715,26.2,131.22299999999998,0.319,94.76299999999999,89,960,134.145,34.4,2.89,0.34600000000000003,0.705
74,1559,96.698,8.898,70,108,584.882,1739.36,240.06599999999997,571,1700,28,85,89.021,22.298000000000002,84.584,0.34,86.31299999999999,580,1785,79.992,26.195999999999998,3.992,0.25,0.8220000000000001
75,1561,96.461,8.661,50,108,219.916,2134.248,378.416,177,2069,84,127,127.676,15.567,124.211,0.13699999999999998,150.333,177,2070,123.056,26.749000000000002,8.202,0.122,0.48700000000000004
76,1573,99.885,5.954,83,108,1732.068,2964.97,253.907,1709,2919,50,86,86.238,23.224,65.616,0.307,93.23100000000001,1721,3005,67.286,33.538000000000004,3.713,0.26899999999999996,0.69
77,1612,92.06700000000001,10.106,68,108,404.644,1353.16,364.458,347,1295,115,116,148.638,13.808,133.255,0.153,161.227,347,1296,135.503,20.664,10.764000000000001,0.09300000000000001,0.593
78,1620,89.98899999999999,11.657,61,108,37.428000000000004,509.217,218.794,8,485,56,52,51.45399999999999,40.086999999999996,136.785,0.425,57.775,9,499,156.541,49.816,1.284,0.779,0.7290000000000001
79,1628,87.421,21.279,3,108,431.219,1920.4379999999999,371.345,397,1860,68,135,121.48700000000001,17.062,109.945,0.14800000000000002,148.977,400,1860,115.01700000000001,28.0,7.12,0.14,0.521
80,1637,90.056,8.216000000000001,65,108,332.44,1869.2120000000002,263.44599999999997,286,1823,86,91,128.859,16.175,133.091,0.29600000000000004,120.917,287,1825,134.665,19.703,7.9670000000000005,0.126,0.8320000000000001
81,1645,77.14699999999999,31.739,0,108,1054.27,1961.234,292.04900000000004,1035,1912,39,96,85.204,24.581999999999997,92.3,0.242,96.421,1044,1912,95.35600000000001,37.191,3.466,0.289,0.5770000000000001
82,1672,84.819,20.55,0,108,347.07300000000004,1397.6270000000002,447.51199999999994,275,1324,125,126,115.88600000000001,18.37,129.72299999999998,0.105,175.368,275,1324,135.46200000000002,36.626999999999995,6.308,0.159,0.374
83,1694,100.45,5.529,84,108,227.352,427.57,324.836,176,409,109,39,104.115,20.715999999999998,168.02900000000002,0.20199999999999999,114.162,176,410,161.089,24.026,5.026,0.19899999999999998,0.7020000000000001
84,1711,88.105,12.715,61,108,334.61199999999997,524.5219999999999,262.57599999999996,289,486,93,73,111.719,19.5,141.209,0.312,116.039,290,487,141.649,24.871,5.729,0.175,0.777
85,1712,98.889,5.64,84,108,88.475,602.1080000000001,394.17400000000004,31,574,118,63,78.64,27.719,174.613,0.138,124.31,32,591,160.253,55.669,2.8369999999999997,0.35200000000000004,0.358
86,1713,95.14200000000001,6.921,75,108,933.301,2949.5809999999997,195.43900000000002,915,2912,36,79,84.17,25.912,75.363,0.564,83.169,921,2991,71.783,27.151999999999997,3.248,0.308,0.9259999999999999
87,1754,90.431,9.815,63,108,347.875,1560.457,254.49200000000002,318,1505,51,102,87.661,25.476,106.12200000000001,0.34,108.167,318,1505,109.44,33.328,3.4410000000000003,0.29100000000000004,0.741
88,1760,102.88600000000001,3.8089999999999997,90,108,1187.632,2907.0690000000004,286.735,1168,2857,37,97,89.449,25.052,75.236,0.26899999999999996,99.925,1176,2954,76.10300000000001,29.91,3.571,0.28,0.8059999999999999
89,1816,100.92399999999999,4.814,86,108,1078.146,3170.591,276.149,1054,3129,47,85,89.81700000000001,25.743000000000002,70.39,0.299,88.865,1069,3214,70.953,30.043000000000003,3.489,0.287,0.79
90,1825,98.669,8.589,72,108,1111.8410000000001,2950.887,322.392,1088,2902,43,125,112.072,20.734,76.248,0.221,131.244,1090,3027,72.255,24.337,5.405,0.185,0.75
91,1828,88.822,12.397,50,108,791.712,148.738,344.57599999999996,771,88,40,125,104.499,22.273000000000003,80.207,0.193,130.08100000000002,775,213,73.934,36.528,4.692,0.213,0.5720000000000001
92,1833,4.303999999999999,17.36,0,108,1000.74,2334.509,170.167,974,2312,54,47,52.098,44.797,14.913,0.795,54.148,974,2339,4.236000000000001,45.853,1.163,0.86,0.94
93,1900,86.11399999999999,9.3,60,108,868.941,1486.0710000000001,220.35,839,1444,52,82,80.627,30.004,112.848,0.49200000000000005,90.802,841,1444,115.436,37.714,2.687,0.37200000000000005,0.8109999999999999
94,1907,91.93799999999999,17.56,0,108,403.44,1681.457,369.789,354,1636,103,79,100.06299999999999,24.265,156.341,0.175,119.09700000000001,367,1637,139.086,45.673,4.124,0.243,0.506
95,1907,99.31700000000001,5.388999999999999,84,108,270.345,1863.184,322.617,241,1803,65,110,103.06200000000001,23.559,112.87,0.23,118.727,241,1813,122.619,37.936,4.375,0.22899999999999998,0.5379999999999999
96,1909,88.37700000000001,14.6,0,108,846.932,2245.944,303.019,802,2204,83,97,109.353,22.226999999999997,131.377,0.261,122.67399999999999,804,2204,130.703,32.793,4.92,0.203,0.604
97,1920,95.456,8.145,71,108,611.573,2176.1910000000003,263.948,568,2142,82,74,89.734,27.243000000000002,132.906,0.34600000000000003,99.045,568,2153,144.866,35.549,3.2939999999999996,0.304,0.728
98,1922,86.89,11.457,45,108,674.1439999999999,1786.217,280.57599999999996,642,1732,70,91,83.506,29.305,114.927,0.307,101.178,643,1732,132.997,43.386,2.85,0.35100000000000003,0.648
99,1927,87.729,9.398,68,108,349.61400000000003,2008.105,393.57099999999997,284,1921,113,145,166.924,14.698,128.314,0.156,179.201,284,1921,127.06200000000001,25.558000000000003,11.357000000000001,0.08800000000000001,0.649
100,1938,96.05,9.232999999999999,69,108,708.8810000000001,1962.402,486.843,668,1888,61,167,96.535,25.561,90.611,0.10300000000000001,167.672,707,1888,95.133,60.513000000000005,3.7769999999999997,0.265,0.303
101,1957,98.39,6.944,80,108,238.179,1912.976,362.517,202,1861,77,117,112.44200000000001,22.16,116.92200000000001,0.187,138.679,202,1862,123.23200000000001,32.260999999999996,5.074,0.19699999999999998,0.643
102,1966,96.363,8.318,75,108,805.4010000000001,1921.3629999999998,212.40900000000002,788,1881,38,81,73.21600000000001,34.189,97.266,0.5479999999999999,84.77,789,1881,107.152,37.45,2.141,0.467,0.863
103,2045,91.46600000000001,13.205,42,108,794.4889999999999,1054.6480000000001,430.642,737,987,115,131,167.03799999999998,15.588,130.088,0.139,170.942,738,987,130.49200000000002,30.215999999999998,10.716,0.09300000000000001,0.551
104,2052,87.689,10.201,59,108,1115.5339999999999,2428.112,385.07800000000003,1037,2404,163,41,136.907,19.084,6.775,0.174,167.14700000000002,1037,2442,12.789000000000001,24.807,7.1739999999999995,0.139,0.619
105,2057,94.921,8.177999999999999,66,108,790.586,2913.1409999999996,287.12,755,2863,66,95,92.544,28.301,59.906000000000006,0.314,108.78399999999999,755,2958,60.843,39.881,3.27,0.306,0.655
106,2094,90.36,11.395,57,108,768.831,2084.255,282.291,743,2026,48,102,93.09,28.641,105.072,0.33,107.205,749,2026,107.928,41.067,3.25,0.308,0.662
107,2102,92.95100000000001,9.838,59,108,654.28,1926.8129999999999,229.421,606,1901,76,62,69.148,38.705,136.531,0.502,82.365,606,1907,150.945,44.548,1.787,0.56,0.7759999999999999
108,2154,81.94200000000001,13.61,0,108,917.928,2042.757,258.593,877,1999,64,88,79.293,34.586999999999996,110.186,0.405,99.985,877,2000,120.669,47.552,2.293,0.436,0.677
109,2164,9.775,25.131,0,108,79.072,194.047,275.664,49,155,57,72,69.615,39.579,66.649,0.358,85.802,50,226,53.531000000000006,53.651,1.7590000000000001,0.569,0.725
110,2192,51.339,37.79,0,108,870.72,740.327,612.4159999999999,717,695,268,80,252.601,11.049000000000001,164.638,0.073,277.503,717,695,164.96200000000002,21.263,22.862,0.044000000000000004,0.54
111,2235,92.135,9.447000000000001,50,108,380.399,2140.5170000000003,326.132,344,2078,64,123,99.488,28.603,108.315,0.264,132.034,344,2078,111.318,42.791000000000004,3.478,0.28800000000000003,0.5820000000000001
112,2292,90.57700000000001,15.584000000000001,0,108,554.188,1255.654,338.759,510,1201,92,107,136.33100000000002,21.406,127.734,0.251,132.91,514,1203,129.19799999999998,31.055999999999997,6.369,0.157,0.6509999999999999
113,2319,94.794,7.894,73,108,411.644,2009.023,432.458,365,1947,100,135,130.244,22.67,127.685,0.156,161.719,371,1947,124.67299999999999,35.455999999999996,5.745,0.174,0.504
114,2342,42.695,38.198,0,108,736.1569999999999,2240.805,825.737,660,2196,157,90,72.684,41.026,165.84099999999998,0.043,161.075,660,2232,167.085,89.52,1.7719999999999998,0.564,0.251
115,2350,94.686,9.881,54,108,336.725,898.6239999999999,511.21,279,855,127,81,100.70200000000001,29.712,150.589,0.113,150.632,279,855,147.47,38.699,3.389,0.295,0.581
116,2415,91.696,9.372,61,108,529.952,1884.7,310.57599999999996,498,1827,72,110,116.1,26.485,124.16799999999999,0.315,131.469,498,1827,123.20700000000001,33.559,4.3839999999999995,0.228,0.759
117,2432,98.891,6.619,71,108,890.675,3054.0609999999997,392.96,867,3003,66,113,100.521,30.805,70.81,0.198,127.632,869,3116,60.422,45.769,3.263,0.306,0.599
118,2548,95.432,10.255999999999998,64,108,508.26099999999997,1656.8570000000002,406.375,489,1597,46,120,109.779,29.552,93.75,0.19399999999999998,122.52799999999999,493,1598,105.624,44.545,3.715,0.26899999999999996,0.631
119,2549,86.206,16.552,38,108,70.516,1043.353,404.416,22,1017,122,55,93.387,34.753,170.52900000000002,0.196,129.356,22,1026,160.585,54.733000000000004,2.687,0.37200000000000005,0.5770000000000001
120,2594,95.185,6.417999999999999,78,108,488.477,2270.62,344.13199999999995,420,2230,138,75,152.392,21.673000000000002,152.516,0.275,152.542,420,2231,154.779,26.765,7.031000000000001,0.142,0.754
121,2623,86.87299999999999,13.312999999999999,42,108,694.939,1089.989,450.843,653,1024,68,131,108.07600000000001,30.901,112.04700000000001,0.162,141.69299999999998,653,1024,112.402,43.096000000000004,3.497,0.28600000000000003,0.657
122,2902,80.333,27.761,0,108,495.551,2154.244,459.713,433,2097,119,110,137.569,26.859,140.197,0.17300000000000001,149.282,446,2097,133.1,36.98,5.122000000000001,0.195,0.62
123,3101,91.449,9.765,57,108,981.331,2792.796,344.108,958,2722,42,147,155.925,25.322,98.556,0.32899999999999996,148.35399999999998,970,2722,97.74799999999999,29.891,6.1579999999999995,0.162,0.8079999999999999
124,3632,27.854,30.555,0,108,2334.464,2325.701,254.007,2295,2285,69,85,75.505,61.246,79.237,0.7070000000000001,85.988,2343,2370,81.304,67.09100000000001,1.2329999999999999,0.8109999999999999,0.889
125,3932,31.473000000000003,37.385,0,108,652.183,2943.449,613.193,563,2837,196,172,146.819,34.099000000000004,44.794,0.131,240.416,564,2979,36.203,76.52,4.306,0.23199999999999998,0.365
126,4139,93.70700000000001,8.255,63,108,148.68,489.51,583.754,58,436,198,100,167.88400000000001,31.39,150.661,0.153,216.675,58,441,156.03799999999998,50.211000000000006,5.348,0.187,0.518
127,4719,59.031000000000006,33.32,0,108,651.7769999999999,3096.6040000000003,490.416,607,3003,92,162,143.293,41.931000000000004,63.08,0.247,171.082,607,3165,71.247,62.101000000000006,3.417,0.293,0.556
128,4823,60.871,32.48,0,108,2968.1490000000003,801.029,1362.9370000000001,2887,703,159,154,119.766,51.273999999999994,134.267,0.033,207.292,2887,719,140.088,98.414,2.336,0.428,0.349
129,6764,29.176,36.224000000000004,0,108,2703.655,274.29900000000004,855.0260000000001,2667,68,69,353,254.83900000000003,33.795,87.815,0.11599999999999999,353.035,2723,421,89.18799999999999,66.896,7.541,0.133,0.425
130,7020,81.063,18.284000000000002,10,108,471.26300000000003,3106.511,686.1389999999999,349,3045,241,104,201.30200000000002,44.402,162.744,0.187,244.632,349,3061,170.114,84.30799999999999,4.534,0.221,0.484
131,7032,52.739,34.63,0,108,2572.69,387.95,719.235,2496,320,180,145,148.077,60.465,31.165,0.171,190.90599999999998,2497,446,21.188000000000002,100.406,2.449,0.408,0.461
132,7169,82.615,15.276,38,108,179.03900000000002,2972.974,884.0210000000001,48,2891,319,151,258.41,35.323,155.523,0.115,347.17400000000004,48,2899,156.75799999999998,60.727,7.316,0.13699999999999998,0.47600000000000003
133,7727,13.282,24.275,0,108,3006.528,380.153,967.6189999999999,2944,249,221,280,188.192,52.278,56.42100000000001,0.10400000000000001,323.805,2952,522,50.262,119.851,3.6,0.278,0.261
134,8052,74.058,25.552,0,108,2911.994,601.4209999999999,953.8860000000001,2787,513,203,185,138.67600000000002,73.929,140.528,0.111,236.81400000000002,2788,523,143.759,159.65,1.876,0.5329999999999999,0.32299999999999995
135,8978,83.43799999999999,18.072,3,108,2676.82,656.987,1400.6879999999999,2556,448,326,418,328.63599999999997,34.784,124.505,0.057999999999999996,510.91,2576,448,125.681,86.323,9.448,0.106,0.243
136,16026,30.901999999999997,34.558,0,108,2852.1,383.19300000000004,2104.199,2744,107,216,453,224.421,90.92299999999999,101.28200000000001,0.045,467.616,2823,107,104.363,210.985,2.468,0.405,0.262
137,21974,47.586999999999996,37.597,0,108,418.667,2823.1240000000003,2488.231,259,2642,306,334,181.77200000000002,153.91899999999998,5.999,0.045,372.091,301,2976,63.848,303.865,1.181,0.847,0.29600000000000004
