i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1000,95.185,11.76,25,113,3103.526,821.505,178.61,3092,783,23,72,72.952,17.453,95.37100000000001,0.39399999999999996,72.111,3103,783,93.18,18.977,4.18,0.239,0.851
2,1057,104.61200000000001,6.32,86,113,2049.01,2466.569,290.09,2017,2439,58,52,44.117,30.506,37.178000000000004,0.158,62.426,2020,2490,35.218,51.646,1.446,0.691,0.469
3,1080,101.40899999999999,8.615,75,113,3195.842,1818.744,292.291,3155,1787,78,70,77.107,17.834,137.359,0.159,100.499,3156,1789,137.42,30.698,4.324,0.231,0.48100000000000004
4,1126,54.501999999999995,40.689,0,113,1382.736,448.48400000000004,314.233,1353,425,63,50,41.965,34.164,145.463,0.14300000000000002,71.847,1353,428,145.204,49.306999999999995,1.228,0.8140000000000001,0.466
5,1132,92.59100000000001,12.644,57,113,3264.868,1072.343,214.108,3238,1043,67,58,72.54899999999999,19.867,142.70600000000002,0.31,80.66,3246,1043,137.01,26.234,3.6519999999999997,0.27399999999999997,0.7190000000000001
6,1142,105.652,6.3,82,113,2207.408,1912.4470000000001,291.605,2185,1875,48,75,72.361,20.094,116.302,0.16899999999999998,81.437,2187,1876,114.677,27.555999999999997,3.6010000000000004,0.278,0.631
7,1144,12.706,29.1,0,113,482.10699999999997,2677.741,254.35,457,2642,60,54,44.306000000000004,32.876,179.467,0.222,61.847,457,2690,14.036,48.126999999999995,1.348,0.742,0.544
8,1182,58.303999999999995,35.669000000000004,0,113,2668.2129999999997,3148.907,522.985,2568,3116,186,79,95.235,15.802999999999999,160.197,0.054000000000000006,195.13299999999998,2568,3136,162.401,41.482,6.026,0.166,0.191
9,1189,52.453,37.72,0,113,1358.479,481.59,278.777,1331,449,55,65,69.896,21.659000000000002,126.745,0.192,78.6,1334,451,126.72399999999999,30.968000000000004,3.227,0.31,0.624
10,1207,68.845,35.796,0,113,1703.1979999999999,3210.618,399.973,1671,3177,64,64,42.568999999999996,36.102,30.983,0.095,67.42399999999999,1671,3226,35.34,48.467,1.179,0.848,0.455
11,1223,100.685,7.763999999999999,67,113,2952.7659999999996,326.399,287.44599999999997,2908,290,75,84,92.016,16.923,50.147,0.18600000000000003,108.57700000000001,2908,374,49.857,26.99,5.437,0.184,0.616
12,1253,87.945,27.449,0,113,1192.195,440.754,377.588,1172,387,40,99,73.67699999999999,21.653000000000002,71.27,0.11,100.13,1180,486,81.384,35.168,3.403,0.294,0.502
13,1259,74.156,31.881999999999998,0,113,2569.3520000000003,3321.672,545.914,2528,3287,126,86,57.032,28.107,18.717,0.053,137.38299999999998,2529,3367,24.513,72.359,2.029,0.493,0.212
14,1269,106.81200000000001,5.167999999999999,85,113,3384.782,1889.454,358.718,3347,1849,62,67,50.107,32.246,67.32300000000001,0.124,79.24600000000001,3347,1910,42.955,55.728,1.554,0.644,0.39399999999999996
15,1273,104.321,7.572,71,113,1105.438,3248.297,451.772,1084,3202,55,114,69.994,23.156999999999996,88.35600000000001,0.078,114.337,1113,3315,78.395,52.744,3.023,0.331,0.294
16,1275,95.204,13.962,49,113,1127.068,593.125,234.35,1108,558,40,74,74.137,21.897,69.11,0.292,76.538,1113,631,72.512,28.46,3.386,0.295,0.721
17,1316,100.506,9.86,62,113,1628.1629999999998,3200.5029999999997,351.848,1560,3168,117,46,79.089,21.186,8.872,0.134,121.84,1560,3202,16.204,42.011,3.733,0.268,0.409
18,1340,102.32799999999999,7.0,83,113,3360.9309999999996,3134.546,297.22,3327,3106,60,65,60.681000000000004,28.116,125.92200000000001,0.191,82.134,3330,3110,132.039,41.591,2.158,0.46299999999999997,0.5529999999999999
19,1341,55.29,39.074,0,113,1516.65,3200.44,334.534,1462,3183,100,48,72.078,23.688000000000002,170.69099999999997,0.151,100.125,1462,3193,2.862,45.417,3.043,0.32899999999999996,0.457
20,1389,98.86200000000001,9.08,74,113,2942.764,649.205,269.563,2916,600,57,93,102.71,17.219,120.337,0.24,108.559,2917,600,121.054,20.971,5.965,0.168,0.75
21,1399,103.999,7.58,74,113,3069.4359999999997,870.7869999999999,296.777,3048,829,41,86,69.795,25.521,79.7,0.2,86.579,3074,915,83.367,39.155,2.735,0.366,0.516
22,1402,3.4819999999999998,16.089000000000002,0,113,306.6,2879.966,144.953,286,2857,40,47,48.026,37.169000000000004,69.64399999999999,0.838,49.406000000000006,292,2901,54.058,37.85,1.2919999999999998,0.774,0.94
23,1412,101.756,8.435,72,113,3388.913,1506.404,283.46299999999997,3366,1466,42,91,63.74,28.205,72.71300000000001,0.221,95.509,3374,1557,72.324,42.0,2.26,0.44299999999999995,0.56
24,1431,106.369,5.153,88,113,2911.103,654.347,411.973,2876,596,79,134,130.372,13.975,116.975,0.106,148.946,2883,598,117.59700000000001,25.525,9.329,0.107,0.469
25,1457,92.272,14.869000000000002,52,113,1312.9720000000002,260.848,257.664,1280,226,54,63,54.398999999999994,34.102,55.978,0.276,63.788999999999994,1315,289,80.98100000000001,45.111000000000004,1.595,0.627,0.7140000000000001
26,1506,97.51100000000001,8.756,74,113,3393.562,2142.754,203.179,3360,2113,64,54,60.108999999999995,31.9,154.19,0.45799999999999996,71.694,3360,2113,149.859,40.889,1.8840000000000001,0.531,0.7490000000000001
27,1525,104.171,6.192,83,113,3060.4970000000003,749.2189999999999,319.12,3029,709,59,97,96.714,20.077,119.25299999999999,0.188,109.12799999999999,3035,709,117.26899999999999,32.538000000000004,4.817,0.20800000000000002,0.574
28,1542,55.696999999999996,23.684,8,113,2618.791,2795.508,168.167,2597,2770,42,54,53.238,36.879,105.757,0.685,59.506,2607,2770,114.84200000000001,40.163000000000004,1.444,0.693,0.889
29,1634,92.01,14.873,12,113,372.04,490.72900000000004,404.25699999999995,301,441,135,101,169.028,12.308,35.454,0.126,167.8,301,542,37.006,20.076,13.732999999999999,0.073,0.61
30,1638,30.798000000000002,37.664,0,113,2436.7889999999998,2939.4359999999997,634.281,2343,2903,167,73,71.702,29.087,177.37099999999998,0.051,170.426,2343,2956,11.508,67.317,2.465,0.406,0.20199999999999999
31,1655,96.53200000000001,11.529000000000002,41,113,3343.782,3244.75,254.83599999999998,3314,3212,55,66,58.056999999999995,36.296,92.475,0.32,70.767,3315,3226,132.709,54.833,1.6,0.625,0.613
32,1683,90.794,16.658,30,113,1802.672,3188.6009999999997,371.789,1778,3138,41,100,75.919,28.226,83.469,0.153,100.603,1808,3238,83.723,41.0,2.69,0.37200000000000005,0.599
33,1707,104.50200000000001,7.356,68,113,2998.007,3297.61,390.032,2944,3263,109,59,73.29899999999999,29.651999999999997,20.38,0.141,112.294,2944,3321,13.912,45.695,2.472,0.405,0.546
34,1734,100.93799999999999,9.35,54,113,2843.116,3310.139,434.86,2777,3291,136,35,98.272,22.465999999999998,178.46400000000003,0.115,136.092,2777,3312,2.106,35.0,4.374,0.22899999999999998,0.5429999999999999
35,1739,65.102,37.703,0,113,3390.49,1261.197,380.517,3352,1221,74,85,80.847,27.386999999999997,47.178000000000004,0.151,105.0,3353,1305,53.13,41.187,2.952,0.33899999999999997,0.55
36,1787,34.769,36.083,0,113,1294.443,473.615,302.434,1268,428,57,101,94.01299999999999,24.201999999999998,114.324,0.24600000000000002,106.89200000000001,1285,428,109.113,33.942,3.885,0.257,0.7040000000000001
37,1801,100.318,7.919,77,113,3115.446,890.565,327.019,3094,847,52,89,68.986,33.24,59.919,0.212,93.005,3102,936,73.124,45.945,2.075,0.48200000000000004,0.636
38,1807,104.60600000000001,6.357,80,113,2173.87,1762.0910000000001,373.44599999999997,2148,1710,52,101,94.23100000000001,24.416,109.23100000000001,0.163,106.89200000000001,2157,1710,109.113,39.291,3.859,0.259,0.5670000000000001
39,1844,94.36200000000001,7.925,68,113,2910.2270000000003,407.91,247.84799999999998,2876,367,79,83,105.40899999999999,22.274,42.297,0.377,107.29899999999999,2880,450,50.673,26.241,4.732,0.21100000000000002,0.805
40,1872,96.579,13.401,62,113,2848.575,470.066,341.26199999999994,2829,396,54,127,104.649,22.776,76.729,0.20199999999999999,130.269,2846,523,77.137,35.529,4.595,0.218,0.517
41,1968,103.346,7.2589999999999995,75,113,2436.589,3265.167,471.87199999999996,2359,3247,165,31,157.501,15.909,174.644,0.111,165.774,2359,3258,174.46099999999998,23.061999999999998,9.9,0.10099999999999999,0.584
42,2012,43.056000000000004,41.42100000000001,0,113,1354.9920000000002,3210.395,454.416,1282,3177,148,71,80.215,31.936,9.345,0.122,151.01,1282,3226,11.459000000000001,66.79899999999999,2.512,0.39799999999999996,0.266
43,2103,106.48100000000001,5.143,81,113,1170.7730000000001,3169.742,587.914,1052,3150,236,36,224.967,11.902000000000001,173.29,0.076,237.899,1052,3154,172.755,18.583,18.901,0.053,0.619
44,2145,12.273,28.119,0,113,3003.3579999999997,1317.628,321.546,2961,1285,79,73,78.327,34.868,144.368,0.261,82.68,2977,1285,122.152,53.022,2.246,0.445,0.611
45,2252,90.444,14.875,49,113,3113.6279999999997,2084.0860000000002,460.399,3047,2023,119,119,143.958,19.918,133.05100000000002,0.134,161.32,3047,2027,137.01,28.664,7.228,0.138,0.5710000000000001
46,2270,79.625,24.639,0,113,589.155,348.292,531.512,493,282,209,120,223.813,12.914000000000001,29.919,0.10099999999999999,239.52,493,399,29.24,23.07,17.331,0.057999999999999996,0.562
47,2295,101.461,8.394,68,113,3384.053,2192.33,373.588,3324,2165,110,57,98.632,29.625999999999998,160.486,0.207,122.09,3325,2167,153.225,46.672,3.3289999999999997,0.3,0.564
48,2318,97.104,11.405,49,113,1378.0770000000002,279.158,360.676,1354,223,65,103,80.107,36.843,112.12200000000001,0.22399999999999998,111.485,1374,223,113.806,54.705,2.174,0.46,0.57
