i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
24,1431,91.01,8.847999999999999,62,107,2715.448,86.54799999999999,222.894,2685,45,50,78,57.917,31.459,110.57600000000001,0.36200000000000004,79.07600000000001,2712,45,99.462,47.007,1.841,0.5429999999999999,0.6409999999999999
25,1561,88.75200000000001,13.732999999999999,55,107,2328.399,93.21700000000001,245.179,2298,70,58,63,53.497,37.152,96.995,0.326,73.007,2300,74,126.085,51.23,1.44,0.6940000000000001,0.633
26,1576,89.26799999999999,10.469000000000001,62,107,2647.607,287.274,383.42800000000005,2584,209,104,135,133.14,15.072000000000001,123.681,0.135,167.2,2585,209,126.73299999999999,26.875999999999998,8.834,0.113,0.45899999999999996
27,1596,83.679,16.979,41,107,2226.85,720.8330000000001,431.48699999999997,2188,675,64,92,68.604,29.621,61.815,0.10800000000000001,93.477,2190,752,55.46,54.52,2.316,0.43200000000000005,0.444
28,1765,47.38,36.707,0,107,1656.651,2612.592,370.759,1606,2567,98,79,91.12,24.663,36.374,0.161,116.25,1609,2637,35.194,42.433,3.695,0.271,0.516
29,1787,93.89,9.093,74,107,2391.551,788.1410000000001,317.32099999999997,2365,715,44,119,93.579,24.314,79.804,0.223,119.604,2384,834,84.242,37.35,3.8489999999999998,0.26,0.537
30,1866,26.521,36.077,0,107,1268.667,2355.298,331.463,1208,2339,114,31,101.11399999999999,23.497,0.9570000000000001,0.213,114.215,1208,2366,3.514,30.445999999999998,4.303,0.23199999999999998,0.701
31,2133,84.787,13.591,52,107,2214.0570000000002,633.164,309.70599999999996,2191,579,45,107,105.00399999999999,25.864,100.883,0.27899999999999997,110.603,2199,579,104.664,36.748000000000005,4.06,0.24600000000000002,0.7120000000000001
32,2143,95.541,7.314,70,107,3393.69,846.347,387.26199999999994,3379,774,35,150,135.89600000000002,20.078,85.749,0.18,150.12,3389,924,87.709,27.487,6.768,0.14800000000000002,0.621
33,2157,97.08,6.997999999999999,68,107,2100.897,1096.806,472.316,2043,1038,92,116,60.352,45.506,80.709,0.122,116.43,2112,1038,94.927,88.635,1.3259999999999998,0.754,0.322
34,2167,18.144000000000002,31.089000000000002,0,107,2012.9779999999998,754.431,329.161,1993,694,50,99,78.337,35.221,100.352,0.251,99.182,1995,694,93.46799999999999,48.505,2.224,0.45,0.7190000000000001
35,2366,86.598,14.933,54,107,2013.385,1059.796,500.541,1986,995,60,148,90.48299999999999,33.293,98.845,0.11900000000000001,148.165,2011,995,92.708,58.388000000000005,2.718,0.368,0.43700000000000006
36,2978,92.831,9.222999999999999,66,107,2306.3160000000003,746.949,453.68800000000005,2278,673,72,145,107.325,35.329,77.627,0.182,149.164,2278,818,76.43,51.732,3.0380000000000003,0.32899999999999996,0.5379999999999999
37,3055,83.14399999999999,20.609,21,107,2796.335,595.303,576.5409999999999,2767,488,66,208,132.32299999999998,29.396,94.094,0.115,208.614,2812,696,85.601,63.721000000000004,4.501,0.222,0.336
38,3481,84.109,15.414000000000001,37,107,2108.887,618.298,788.4060000000001,2052,546,118,150,116.44,38.064,120.764,0.07,164.46900000000002,2055,559,123.59299999999999,61.571999999999996,3.0589999999999997,0.327,0.389
39,30098,50.138000000000005,36.946999999999996,0,107,1962.0710000000001,1362.606,2676.466,1705,1232,461,247,265.947,144.096,1.05,0.053,464.85400000000004,1705,1414,8.287,239.342,1.8459999999999999,0.542,0.365
40,35292,31.206,35.486,0,107,2058.272,759.19,3184.152,1835,386,438,805,631.993,71.101,117.488,0.044000000000000004,883.471,1896,386,114.331,154.012,8.889,0.113,0.39
41,40036,53.17100000000001,38.107,0,107,2839.6479999999997,1092.651,3663.6740000000004,2702,728,260,568,332.7,153.217,91.565,0.037000000000000005,570.375,2884,728,95.23100000000001,249.37900000000002,2.171,0.461,0.446
42,41670,55.371,37.2,0,107,514.567,2244.1679999999997,2604.6639999999998,275,2017,386,436,294.51,180.15,69.938,0.077,529.819,278,2453,50.361000000000004,285.536,1.635,0.612,0.35700000000000004
43,44039,48.44,36.539,0,107,2458.18,415.49199999999996,5106.036,2112,153,597,586,476.952,117.564,139.965,0.021,830.154,2119,153,135.293,217.167,4.0569999999999995,0.24600000000000002,0.368
44,46587,45.705,34.802,0,107,1000.426,1709.185,2912.498,623,1279,914,684,491.589,120.663,145.74,0.069,1131.617,628,1287,143.444,289.587,4.074,0.245,0.218
