i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
17,1230,44.082,32.735,0,100,656.336,303.807,196.25,617,274,69,59,86.556,18.093,39.001999999999995,0.401,87.20700000000001,618,333,40.815,21.338,4.784,0.209,0.875
18,1238,86.712,10.724,45,100,2778.565,313.82099999999997,210.93599999999998,2757,291,46,57,47.905,32.904,66.102,0.35,60.926,2772,348,66.801,42.937,1.456,0.687,0.701
19,1253,90.425,5.96,65,100,1026.82,697.586,275.078,1008,648,36,94,94.538,16.875,77.571,0.20800000000000002,96.31700000000001,1013,742,77.407,21.436999999999998,5.602,0.179,0.664
20,1283,92.00200000000001,5.537000000000001,74,100,1422.558,444.51199999999994,166.995,1400,421,49,48,50.076,32.622,128.864,0.578,54.12,1407,421,117.512,36.61,1.535,0.6509999999999999,0.83
21,1285,90.679,9.229,20,100,481.526,990.082,412.94300000000004,461,952,44,78,67.344,24.295,65.84,0.095,82.541,464,1030,70.907,38.701,2.772,0.361,0.568
22,1287,85.956,9.832,53,100,976.946,422.62199999999996,238.007,947,391,51,53,46.725,35.071,16.902,0.28600000000000003,58.248999999999995,948,427,34.509,49.478,1.3319999999999999,0.7509999999999999,0.617
23,1305,80.648,10.382,40,100,1087.445,686.6469999999999,217.48,1066,653,41,60,59.519,27.916999999999998,75.596,0.34700000000000003,64.622,1075,713,68.199,34.981,2.1319999999999997,0.469,0.7559999999999999
24,1350,11.339,25.264,0,100,1257.279,2472.422,257.605,1210,2430,84,71,84.71,20.291,140.768,0.256,102.65,1210,2430,144.917,32.727,4.175,0.24,0.653
25,1368,90.564,8.214,67,100,3123.08,35.728,314.434,3092,2,55,67,63.898999999999994,27.258000000000003,66.187,0.174,80.056,3092,66,48.545,37.889,2.344,0.42700000000000005,0.588
26,1377,87.166,9.08,60,100,1175.935,175.24400000000003,242.635,1137,153,71,45,67.641,25.92,30.645,0.294,77.878,1137,191,24.261,31.997,2.61,0.38299999999999995,0.748
27,1436,81.873,13.024000000000001,46,100,3386.99,1557.055,219.66400000000002,3367,1520,40,83,73.487,24.88,109.101,0.374,90.07799999999999,3370,1520,112.865,33.260999999999996,2.9539999999999997,0.33899999999999997,0.747
28,1440,88.06299999999999,8.824,58,100,3109.685,278.02299999999997,270.149,3087,238,49,85,72.751,25.201999999999998,103.62,0.248,89.185,3104,238,107.62200000000001,39.391,2.887,0.34600000000000003,0.5539999999999999
29,1470,85.788,9.533,53,100,2829.1240000000003,238.885,272.09,2783,202,81,72,95.711,19.555,40.068000000000005,0.25,103.711,2783,274,39.523,26.925,4.894,0.204,0.7490000000000001
30,1561,75.094,29.18,0,100,2730.472,807.638,294.635,2691,761,65,84,80.78399999999999,24.603,56.922,0.226,96.54,2693,837,50.042,43.803000000000004,3.284,0.305,0.596
31,1597,84.959,12.908,34,100,1838.646,407.584,251.66400000000002,1816,374,46,67,54.235,37.492,90.056,0.317,69.921,1827,441,73.37899999999999,45.518,1.4469999999999998,0.691,0.708
32,1614,81.658,14.087,22,100,961.0889999999999,535.031,380.032,923,506,73,66,64.08,32.069,129.164,0.14,88.459,924,507,132.709,45.945,1.9980000000000002,0.5,0.563
33,1615,90.604,7.233,52,100,2428.57,3374.8140000000003,266.978,2405,3343,59,57,51.543,39.895,152.347,0.285,62.65,2410,3343,118.61,48.583,1.2919999999999998,0.774,0.713
34,1669,90.63600000000001,8.068,63,100,3094.0190000000002,2508.9,495.085,3062,2450,50,105,82.79,25.668000000000003,76.82,0.086,108.259,3066,2549,64.855,44.277,3.225,0.31,0.47200000000000003
35,1677,79.358,16.631,25,100,1068.407,533.859,349.061,1044,491,48,85,73.952,28.873,107.18799999999999,0.17300000000000001,93.477,1046,493,117.387,38.701,2.5610000000000004,0.39,0.609
36,1685,90.38600000000001,7.375,60,100,1841.366,1446.969,375.061,1822,1389,38,100,74.188,28.919,91.133,0.151,100.84100000000001,1844,1389,97.40700000000001,34.945,2.565,0.39,0.639
37,1695,82.33,10.609000000000002,17,100,1651.4620000000002,316.782,184.551,1618,288,60,53,67.408,32.016,40.944,0.625,69.971,1618,332,30.964000000000002,37.211,2.105,0.475,0.8740000000000001
38,1777,84.007,12.927,35,100,2750.764,2881.5690000000004,340.475,2724,2820,50,107,95.54799999999999,23.68,110.00399999999999,0.193,111.79,2730,2820,111.516,33.836,4.035,0.248,0.631
39,1814,90.493,7.082999999999999,69,100,2930.853,1153.684,450.014,2893,1086,77,119,122.531,18.85,122.714,0.113,137.594,2896,1086,122.535,29.840999999999998,6.501,0.154,0.591
40,1823,85.87799999999999,10.137,53,100,314.983,541.9209999999999,417.529,266,496,86,104,94.39200000000001,24.59,121.37,0.131,124.258,266,496,123.179,41.309,3.839,0.261,0.442
41,1856,76.919,27.476,0,100,495.085,723.5269999999999,425.57099999999997,426,678,112,87,92.48299999999999,25.552,39.942,0.129,137.004,426,765,37.288000000000004,45.09,3.6189999999999998,0.276,0.41100000000000003
42,1935,78.884,19.985,0,100,933.0,476.559,250.593,893,454,73,45,72.49600000000001,33.984,165.801,0.387,73.756,893,473,167.47099999999998,37.17,2.133,0.469,0.83
43,1995,76.367,18.175,24,100,1522.283,1223.827,343.848,1498,1153,45,122,96.175,26.410999999999998,76.664,0.212,125.686,1498,1274,74.305,38.917,3.641,0.275,0.627
44,1996,82.228,11.468,47,100,2955.567,1103.5919999999999,431.42800000000005,2902,1022,105,166,184.06099999999998,13.807,123.109,0.135,195.041,2902,1023,122.223,21.750999999999998,13.331,0.075,0.574
45,2055,32.66,35.583,0,100,2774.098,3103.458,230.35,2742,3073,78,57,80.99,32.306,148.254,0.48700000000000004,89.62700000000001,2747,3074,144.537,40.912,2.5069999999999997,0.39899999999999997,0.799
46,2099,10.549000000000001,24.318,0,100,371.84,1697.648,316.007,327,1680,119,42,102.319,26.12,10.842,0.264,122.48299999999999,327,1714,13.696,36.473,3.917,0.255,0.7020000000000001
47,2124,82.537,11.385,40,100,1645.592,425.341,290.25,1621,376,48,86,78.306,34.536,90.196,0.317,89.811,1640,377,108.838,46.699,2.267,0.441,0.72
48,2268,82.985,13.161,40,100,530.539,289.025,248.69299999999998,507,249,55,76,69.08800000000001,41.797,106.411,0.461,76.322,529,249,95.262,54.58,1.653,0.605,0.775
49,2273,90.831,7.1,54,100,3323.1209999999996,1658.5379999999998,467.47,3283,1600,80,119,118.57,24.408,120.334,0.131,135.595,3284,1600,118.64399999999999,33.505,4.8580000000000005,0.20600000000000002,0.64
50,2302,85.99600000000001,10.948,49,100,1462.651,1181.2730000000001,512.215,1441,1090,37,183,151.957,19.288,82.885,0.11,183.273,1449,1273,86.87200000000001,31.884,7.877999999999999,0.127,0.523
51,2777,76.441,15.436,26,100,2068.383,208.423,406.032,2035,148,63,132,123.12899999999999,28.715999999999998,70.368,0.212,138.235,2050,280,70.123,40.285,4.288,0.233,0.664
52,3104,12.194,25.67,0,100,1422.6889999999999,2487.554,598.482,1385,2423,75,119,95.64,41.323,89.07799999999999,0.109,119.94200000000001,1416,2423,97.184,62.55,2.314,0.43200000000000005,0.511
53,3503,30.378,40.161,0,100,2813.995,3168.873,494.416,2766,3099,123,154,135.793,32.845,49.075,0.18,193.217,2770,3252,52.358999999999995,54.983000000000004,4.1339999999999995,0.242,0.478
54,3598,86.484,9.647,47,100,1381.9070000000002,238.817,617.311,1350,160,61,154,132.132,34.671,92.67,0.11900000000000001,154.467,1380,314,85.544,56.916000000000004,3.8110000000000004,0.262,0.507
55,3620,80.15100000000001,13.889000000000001,0,100,1051.792,376.60900000000004,726.299,1027,302,52,141,120.645,38.204,84.491,0.086,145.523,1030,443,75.67699999999999,49.653,3.158,0.317,0.59
56,3798,79.869,11.74,26,100,1125.8139999999999,352.209,464.718,1105,263,49,189,187.515,25.789,84.32799999999999,0.221,190.78,1124,452,82.167,34.482,7.271,0.138,0.665
57,4022,70.289,18.898,0,100,1153.665,684.4060000000001,431.74699999999996,1126,599,55,180,175.08700000000002,29.248,80.509,0.271,180.225,1155,779,87.13799999999999,39.657,5.986000000000001,0.16699999999999998,0.7190000000000001
58,5681,18.104,29.015,0,100,714.87,496.195,603.446,595,467,254,54,246.072,29.395,176.845,0.196,254.71,595,489,175.722,40.703,8.371,0.11900000000000001,0.639
59,6973,4.813,17.245,0,100,2191.6929999999998,3315.282,768.7739999999999,2053,3196,288,200,291.697,30.436999999999998,147.53799999999998,0.14800000000000002,344.471,2054,3199,146.125,47.294,9.584,0.10400000000000001,0.5329999999999999
60,8732,57.843999999999994,28.455,0,100,727.822,319.39599999999996,1271.256,616,134,200,348,274.786,40.46,58.974,0.068,369.348,662,477,68.227,89.896,6.791,0.147,0.325
61,12746,56.052,34.106,0,100,490.789,540.054,1241.225,374,371,270,254,181.74099999999999,89.296,138.42600000000002,0.10400000000000001,335.0,375,383,143.13,170.109,2.035,0.491,0.35100000000000003
62,14630,55.898,30.779,0,100,501.88699999999994,244.933,1132.555,400,153,235,230,159.716,116.62899999999999,29.156999999999996,0.14300000000000002,252.715,435,383,64.449,199.50099999999998,1.369,0.73,0.391
63,29133,45.92,36.44,0,100,2884.914,3070.4120000000003,3501.982,2598,2898,470,453,212.392,174.645,162.63299999999998,0.03,524.798,2604,3088,150.553,416.22,1.216,0.8220000000000001,0.217
