i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1003,35.834,38.509,0,131,625.482,33.582,147.095,600,17,51,31,51.013000000000005,25.034000000000002,13.152000000000001,0.583,51.788000000000004,600,42,10.008,27.89,2.0380000000000003,0.491,0.853
2,1036,63.093,45.559,0,131,2461.627,2104.331,224.83599999999998,2443,2082,42,59,47.42,27.816999999999997,126.381,0.258,66.242,2449,2083,118.887,37.931999999999995,1.705,0.5870000000000001,0.613
3,1059,123.51799999999999,5.612,103,131,867.003,1850.195,237.765,845,1822,46,72,51.838,26.011,76.631,0.235,73.348,861,1822,101.00399999999999,36.997,1.993,0.502,0.473
4,1060,105.65899999999999,36.167,0,131,738.2589999999999,397.376,240.735,722,355,29,79,68.498,19.703,98.74600000000001,0.23,80.062,734,355,99.345,26.959,3.477,0.28800000000000003,0.6559999999999999
5,1065,101.021,21.781,43,131,2145.045,1222.135,229.179,2122,1186,44,62,59.463,22.804000000000002,62.605,0.255,69.354,2125,1247,61.586999999999996,27.651,2.608,0.38299999999999995,0.713
6,1072,103.274,19.532,43,131,2924.0440000000003,2827.014,141.539,2906,2806,37,44,40.293,33.874,124.492,0.672,48.332,2913,2806,114.444,36.959,1.189,0.841,0.868
7,1097,106.645,15.385,53,131,2771.197,2753.63,136.125,2747,2736,47,36,43.031000000000006,32.459,156.398,0.7440000000000001,51.478,2747,2745,155.925,35.501,1.3259999999999998,0.754,0.894
8,1098,101.523,24.663,23,131,3023.89,3237.738,293.948,2992,3198,54,69,42.181000000000004,33.144,65.488,0.16,73.736,3014,3267,69.35300000000001,47.613,1.273,0.7859999999999999,0.462
9,1106,92.641,31.304000000000002,0,131,1944.615,1175.559,236.593,1921,1151,53,44,42.519,33.119,158.153,0.248,54.818000000000005,1921,1156,165.203,42.832,1.284,0.779,0.627
10,1110,95.066,22.53,0,131,1798.766,3368.153,136.953,1775,3349,46,37,41.911,33.721,18.516,0.7440000000000001,49.396,1775,3375,21.371,37.0,1.2429999999999999,0.805,0.872
11,1110,71.163,41.821999999999996,0,131,1422.915,3293.711,228.108,1380,3261,76,60,68.872,20.521,40.816,0.268,86.833,1380,3305,28.926,30.266,3.3560000000000003,0.298,0.574
12,1112,83.586,17.840999999999998,36,131,3095.873,2784.7909999999997,131.255,3078,2767,36,38,40.498000000000005,34.96,125.101,0.8109999999999999,47.802,3079,2767,127.34899999999999,35.579,1.158,0.863,0.945
13,1119,123.113,6.785,83,131,434.236,1580.503,259.279,421,1534,28,100,92.169,15.458,84.95299999999999,0.209,100.045,429,1534,91.71799999999999,25.459,5.962000000000001,0.168,0.5870000000000001
14,1124,108.64299999999999,14.974,68,131,2175.06,1167.739,202.794,2155,1140,36,60,48.599,29.448,78.372,0.34299999999999997,60.828,2168,1200,80.538,36.0,1.65,0.606,0.723
15,1170,83.727,41.574,0,131,232.709,2544.325,484.801,166,2510,114,102,57.184,26.051,140.474,0.063,144.972,166,2510,135.838,62.053999999999995,2.195,0.456,0.2
16,1172,123.46,7.245,84,131,2246.887,2130.4970000000003,289.019,2211,2091,77,84,98.334,15.175,130.58100000000002,0.17600000000000002,109.786,2213,2092,131.67700000000002,25.044,6.48,0.154,0.515
17,1205,32.119,40.689,0,131,568.4680000000001,1253.022,224.93599999999998,540,1227,62,61,73.084,20.993000000000002,42.888999999999996,0.299,77.233,548,1288,48.674,28.482,3.4810000000000003,0.287,0.642
18,1243,89.648,30.643,0,131,1809.6329999999998,2255.141,433.87199999999996,1774,2200,83,86,72.078,21.956999999999997,135.89600000000002,0.083,116.77799999999999,1776,2200,132.571,35.912,3.283,0.305,0.40700000000000003
19,1292,95.149,31.32,0,131,1102.595,2693.873,325.99,1082,2658,48,73,55.343999999999994,29.724,101.809,0.153,80.529,1095,2658,114.97399999999999,44.648999999999994,1.8619999999999999,0.537,0.536
20,1299,18.362000000000002,36.201,0,131,2299.04,1647.389,232.49200000000002,2265,1624,66,59,58.476000000000006,28.284000000000002,33.194,0.302,66.73100000000001,2293,1683,60.361999999999995,53.358999999999995,2.0669999999999997,0.484,0.578
21,1309,122.125,6.3,108,131,2289.514,2075.845,205.52200000000002,2267,2052,44,51,46.583,35.778,94.715,0.389,52.802,2270,2059,127.304,40.185,1.3019999999999998,0.768,0.7979999999999999
22,1314,111.70700000000001,14.311,66,131,1257.027,1895.664,386.517,1227,1856,60,77,61.224,27.326999999999998,119.081,0.111,84.9,1227,1868,133.091,44.928999999999995,2.24,0.446,0.45899999999999996
23,1318,62.292,44.49,0,131,1986.033,1809.535,345.404,1943,1763,69,77,69.471,24.156,54.745,0.139,90.604,1954,1837,52.623999999999995,42.887,2.8760000000000003,0.348,0.45
24,1392,78.149,40.561,0,131,2350.427,1452.144,293.70599999999996,2316,1420,62,55,49.236999999999995,35.997,21.84,0.203,62.394,2316,1453,6.442,48.412,1.368,0.731,0.603
25,1397,30.388,43.875,0,131,3273.071,2677.336,321.747,3226,2650,85,72,72.745,24.451,28.238000000000003,0.17,104.005,3226,2722,43.052,40.022,2.975,0.336,0.46299999999999997
26,1412,124.073,6.968999999999999,46,131,847.988,1969.638,249.765,827,1924,35,86,75.171,23.916,79.848,0.284,88.295,837,2010,76.908,34.948,3.1430000000000002,0.318,0.7120000000000001
27,1440,109.77,22.436999999999998,34,131,1637.286,1751.5220000000002,478.6,1582,1702,102,88,78.025,23.499000000000002,41.246,0.079,121.491,1582,1770,32.905,44.762,3.32,0.301,0.35700000000000004
28,1485,94.984,27.386999999999997,0,131,59.691,93.584,881.685,2,14,92,150,76.2,24.813000000000002,118.62,0.024,156.042,49,14,105.99600000000001,55.975,3.071,0.326,0.27399999999999997
29,1491,115.777,13.62,8,131,1381.035,1642.807,293.17900000000003,1367,1584,26,107,103.225,18.391,90.772,0.218,107.671,1370,1584,96.399,26.0,5.6129999999999995,0.17800000000000002,0.637
30,1518,99.319,19.991,44,131,1533.549,1783.787,414.902,1477,1754,100,53,75.94800000000001,25.449,15.204,0.111,105.005,1477,1805,19.47,51.547,2.984,0.335,0.444
31,1536,113.553,14.274000000000001,71,131,1468.651,1764.3929999999998,440.014,1424,1724,89,82,96.664,20.232,41.578,0.1,111.866,1426,1805,42.101000000000006,31.989,4.7780000000000005,0.209,0.498
32,1627,113.779,13.252,74,131,1591.73,1824.694,495.47,1546,1779,83,79,57.599,35.965,9.959,0.083,85.147,1548,1834,40.236,64.398,1.6019999999999999,0.624,0.396
33,1785,69.047,46.983000000000004,0,131,2033.88,2338.4210000000003,407.103,1977,2311,92,66,72.658,31.28,166.799,0.135,92.13600000000001,1977,2345,3.111,51.55,2.323,0.431,0.461
34,1880,29.842,43.435,0,131,2293.264,650.073,452.04900000000004,2271,572,41,126,81.108,29.511999999999997,89.774,0.11599999999999999,128.55,2278,572,103.49600000000001,40.225,2.748,0.364,0.45
35,1912,86.715,33.624,0,131,1887.52,1839.586,499.57099999999997,1836,1811,108,49,79.493,30.624000000000002,179.419,0.096,108.074,1836,1839,2.121,48.713,2.596,0.385,0.49
36,1939,122.001,7.341,69,131,454.04400000000004,1731.3310000000001,266.492,435,1684,39,105,101.90100000000001,24.226999999999997,79.512,0.34299999999999997,106.367,438,1789,80.803,31.166,4.206,0.23800000000000002,0.7559999999999999
37,2047,121.556,9.402000000000001,45,131,1587.763,2492.437,476.35699999999997,1556,2446,59,111,94.663,27.533,103.678,0.113,116.10799999999999,1565,2448,110.152,42.058,3.438,0.29100000000000004,0.532
38,2091,78.895,37.198,0,131,2328.6420000000003,1372.7179999999998,571.453,2278,1336,80,92,76.218,34.931,119.365,0.08,105.309,2291,1337,120.21700000000001,58.739,2.182,0.45799999999999996,0.44799999999999995
39,2116,63.8,41.16,0,131,1074.245,121.984,205.72299999999998,1042,96,66,56,59.105,45.583,157.406,0.628,68.308,1043,109,162.096,52.196999999999996,1.297,0.7709999999999999,0.79
40,2145,109.85,14.832,63,131,1123.517,531.131,316.04900000000004,1103,475,41,117,112.34200000000001,24.31,79.688,0.27,122.711,1104,592,72.45100000000001,37.284,4.621,0.21600000000000003,0.627
41,2333,93.021,25.293000000000003,7,131,596.437,2898.093,287.948,561,2864,76,64,80.097,37.086,148.884,0.354,84.07700000000001,562,2874,153.13,44.144,2.16,0.46299999999999997,0.758
42,2372,98.204,23.214000000000002,6,131,1136.555,1872.8339999999998,609.009,1106,1818,66,122,95.59700000000001,31.592,70.582,0.08,123.556,1140,1940,78.32600000000001,47.661,3.0260000000000002,0.33,0.5
43,2464,89.59299999999999,38.111,0,131,2809.994,2996.2459999999996,420.032,2777,2943,67,118,90.70200000000001,34.589,67.633,0.17600000000000002,122.801,2801,3061,73.926,55.794,2.622,0.381,0.525
44,2473,68.139,40.662,0,131,1614.4129999999998,1064.388,515.411,1564,1033,110,71,82.68,38.083,15.855,0.11699999999999999,111.01799999999999,1564,1077,7.765,55.75899999999999,2.171,0.461,0.509
45,2500,101.70200000000001,19.642,44,131,1958.763,2363.279,588.5830000000001,1903,2333,134,57,104.195,30.549,4.6610000000000005,0.091,138.004,1903,2388,13.835,50.299,3.411,0.293,0.508
46,2806,123.105,5.632000000000001,104,131,3420.6440000000002,70.021,292.20799999999997,3403,13,38,112,114.305,31.256,88.318,0.413,114.14,3406,125,78.887,36.403,3.657,0.273,0.779
47,3095,27.393,34.986999999999995,0,131,2366.04,474.423,419.103,2309,427,132,80,119.777,32.9,22.766,0.221,148.22299999999998,2312,501,29.505,38.678000000000004,3.641,0.275,0.664
48,3346,95.84700000000001,29.815,0,131,2236.3289999999997,1256.873,772.105,2188,1187,91,167,132.69899999999998,32.105,116.042,0.071,176.139,2205,1187,108.538,55.902,4.133,0.242,0.42700000000000005
49,3472,28.741,41.51,0,131,2277.929,1827.281,748.205,2246,1772,102,117,81.471,54.261,93.38600000000001,0.078,126.21,2270,1889,65.669,93.25,1.501,0.6659999999999999,0.38
50,3772,30.78,38.725,0,131,3190.373,443.12,741.1510000000001,3136,407,116,102,93.589,51.316,160.034,0.086,119.81700000000001,3136,446,14.5,99.449,1.824,0.5479999999999999,0.474
51,3969,99.51299999999999,24.825,0,131,238.608,404.94300000000004,523.37,183,339,98,132,129.045,39.161,119.015,0.182,141.032,199,339,119.291,53.863,3.295,0.303,0.628
52,4688,91.539,31.609,0,131,1258.47,1798.876,872.5310000000001,1178,1770,190,75,148.24200000000002,40.265,1.133,0.077,191.269,1178,1791,173.395,74.405,3.682,0.272,0.428
53,4812,113.025,12.565,67,131,1495.723,1878.161,1224.722,1399,1805,204,131,107.646,56.916000000000004,13.28,0.04,213.50599999999997,1399,1929,17.162,115.786,1.891,0.529,0.325
54,4821,104.99600000000001,19.889,25,131,1902.567,1684.0639999999999,1057.0819999999999,1804,1628,196,112,118.348,51.86600000000001,5.419,0.054000000000000006,198.92700000000002,1806,1708,12.779000000000002,104.009,2.282,0.43799999999999994,0.33799999999999997
55,5956,100.56700000000001,21.228,30,131,2149.0879999999997,1118.833,809.6189999999999,2032,1084,225,106,158.421,47.869,171.351,0.114,229.456,2032,1136,168.69,85.884,3.3089999999999997,0.302,0.389
56,6407,80.126,40.074,0,131,1342.828,3341.402,1535.1970000000001,1283,3220,136,189,113.042,72.164,118.836,0.034,193.94099999999997,1331,3220,110.21,128.833,1.5659999999999998,0.638,0.37200000000000005
57,6444,107.085,20.820999999999998,0,131,1759.025,1789.475,1586.109,1672,1677,188,192,124.641,65.827,53.303000000000004,0.032,208.94299999999998,1698,1869,61.718,141.389,1.893,0.528,0.315
58,6921,79.416,35.93,0,131,1081.361,2000.6,1341.332,967,1928,227,117,139.957,62.963,174.283,0.048,228.845,967,1994,172.72,113.84200000000001,2.2230000000000003,0.45,0.42
59,7440,92.69200000000001,24.393,0,131,1290.112,2023.46,1166.864,1211,1921,169,189,162.89,58.155,49.49100000000001,0.069,231.94799999999998,1211,2094,44.301,98.465,2.801,0.35700000000000004,0.406
60,9257,29.464000000000002,41.382,0,131,2510.823,2697.4590000000003,1400.805,2393,2471,207,372,163.672,72.012,74.017,0.059000000000000004,383.85,2408,2826,67.64399999999999,201.713,2.273,0.44,0.21100000000000002
61,10961,83.854,37.596,0,131,1916.455,1119.64,1875.1870000000001,1747,1055,367,147,255.50400000000002,54.621,160.157,0.039,382.28,1747,1067,163.746,87.676,4.678,0.214,0.41100000000000003
62,14316,89.086,32.937,0,131,3031.881,2938.578,918.105,2937,2826,181,246,164.451,110.84,89.391,0.213,259.856,2982,3072,66.888,180.78900000000002,1.484,0.674,0.41100000000000003
