i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
20,1467,89.976,8.703,61,102,378.73900000000003,434.506,368.375,342,390,67,88,64.017,29.177,65.763,0.136,90.824,344,475,69.37,50.428000000000004,2.194,0.456,0.447
21,1500,73.615,19.265,0,102,339.54699999999997,229.755,221.907,310,201,58,57,68.312,27.958000000000002,40.83,0.38299999999999995,73.878,315,258,50.492,30.95,2.443,0.409,0.831
22,1517,76.82,20.595,0,102,277.36400000000003,349.87199999999996,302.635,261,296,31,99,88.39299999999999,21.851,84.82799999999999,0.20800000000000002,99.85,270,395,82.51899999999999,28.135,4.045,0.247,0.716
23,1560,80.561,29.68,0,102,790.595,728.5219999999999,321.70599999999996,769,674,39,103,84.58,23.484,82.508,0.18899999999999997,104.561,785,777,80.087,33.43,3.602,0.278,0.585
24,1566,85.57700000000001,11.395999999999999,48,102,991.054,689.9639999999999,179.137,963,663,51,54,51.567,38.666,59.004,0.613,58.138000000000005,981,717,63.435,42.776,1.334,0.75,0.8440000000000001
25,1640,89.916,8.948,66,102,1591.64,496.461,332.517,1563,457,57,73,58.763999999999996,35.534,68.983,0.18600000000000003,80.131,1565,529,60.876000000000005,50.758,1.6540000000000001,0.605,0.616
26,1695,38.186,33.925,0,102,573.131,2764.367,246.83599999999998,544,2742,68,54,63.534,33.968,24.623,0.35,70.342,544,2776,14.825999999999999,49.713,1.87,0.535,0.669
27,1740,88.969,7.982,60,102,1598.0620000000001,656.4810000000001,296.09,1578,614,47,88,83.49700000000001,26.533,73.273,0.249,94.37200000000001,1582,702,64.25,38.891,3.147,0.318,0.617
28,1767,88.238,9.369,55,102,1671.3870000000002,2934.031,362.274,1615,2913,109,44,80.945,27.794,11.345,0.16899999999999998,111.611,1615,2954,12.417,44.0,2.912,0.34299999999999997,0.531
29,1881,87.53299999999999,10.323,56,102,365.04900000000004,326.384,459.529,324,295,81,77,53.43600000000001,44.818999999999996,126.20700000000001,0.11199999999999999,83.385,330,295,112.56700000000001,67.354,1.192,0.8390000000000001,0.511
30,1925,84.16799999999999,18.807000000000002,0,102,621.339,713.3789999999999,225.72299999999998,601,669,40,86,80.55199999999999,30.427,83.1,0.475,86.977,614,755,81.404,39.105,2.647,0.37799999999999995,0.773
31,1956,82.911,10.356,48,102,2487.824,2557.686,348.534,2464,2512,55,86,79.288,31.41,70.051,0.20199999999999999,93.477,2467,2598,62.613,43.455,2.524,0.396,0.653
32,2165,90.795,6.9110000000000005,70,102,2997.952,222.305,343.68800000000005,2951,175,83,89,78.625,35.06,53.571000000000005,0.23,111.198,2951,252,41.718999999999994,45.255,2.2430000000000003,0.446,0.649
33,2217,89.12899999999999,9.594,52,102,284.759,476.711,434.902,253,420,60,125,106.65,26.468000000000004,69.99,0.147,133.195,257,545,69.796,40.333,4.029,0.248,0.591
34,2243,90.449,11.079,8,102,3417.9429999999998,3321.0,456.416,3402,3237,36,151,129.688,22.021,86.139,0.135,154.35299999999998,3406,3388,78.035,36.0,5.888999999999999,0.17,0.49700000000000005
35,2558,78.709,22.348000000000003,0,102,230.953,750.6339999999999,618.6659999999999,180,666,117,141,84.155,38.702,123.35799999999999,0.084,142.773,200,666,101.31,98.581,2.174,0.46,0.275
36,2603,77.946,18.185,14,102,138.91,682.148,637.252,92,625,111,149,113.477,29.206,65.358,0.081,174.80599999999998,96,770,52.67100000000001,61.382,3.885,0.257,0.312
37,3032,13.97,27.122,0,102,219.53900000000002,1917.3010000000002,560.784,171,1874,99,80,88.038,43.85,28.684,0.121,106.104,173,1949,23.908,64.203,2.008,0.498,0.5710000000000001
38,4054,46.577,34.161,0,102,374.999,849.0060000000001,745.762,328,797,103,101,75.956,67.956,43.067,0.092,114.61200000000001,348,897,60.751000000000005,95.97200000000001,1.1179999999999999,0.895,0.511
39,4216,40.296,34.88,0,102,352.217,996.795,432.416,317,937,65,120,104.81,51.216,94.56,0.28300000000000003,120.416,355,937,94.764,64.25,2.046,0.489,0.68
40,4402,8.732999999999999,18.659000000000002,0,101,1025.799,2871.922,345.605,978,2834,116,74,112.209,49.95,25.08,0.46299999999999997,125.71799999999999,980,2897,24.934,54.479,2.246,0.445,0.85
41,7419,29.469,32.603,0,102,1213.623,2882.954,431.529,1149,2820,133,122,138.34,68.282,38.71,0.501,138.658,1172,2941,46.753,75.168,2.026,0.494,0.8140000000000001
42,8824,30.035,32.476,0,102,3297.6820000000002,3330.929,573.269,3211,3263,168,122,157.35,71.402,160.03,0.337,176.139,3212,3305,161.46200000000002,109.322,2.204,0.45399999999999996,0.6779999999999999
43,9169,27.043000000000003,33.173,0,102,1279.778,1650.808,1848.82,1079,1547,377,267,138.40200000000002,84.351,5.412000000000001,0.034,401.80800000000005,1079,1547,159.761,258.024,1.641,0.609,0.149
44,109031,49.327,33.758,0,102,3169.488,1448.0279999999998,5624.446,3066,116,341,2450,1268.371,109.45,89.294,0.043,2450.916,3339,116,91.566,316.936,11.589,0.086,0.18600000000000003
