i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1007,107.46600000000001,16.49,62,130,2899.2870000000003,3160.1059999999998,230.877,2863,3124,83,66,100.94,12.702,38.906,0.237,105.262,2864,3190,38.83,19.265,7.947,0.126,0.732
2,1012,123.072,3.637,117,130,1105.654,2711.493,203.38,1073,2694,71,33,58.163999999999994,22.153000000000002,176.852,0.307,71.176,1073,2705,4.0280000000000005,33.0,2.6260000000000003,0.381,0.557
3,1012,76.156,26.684,26,130,274.492,3021.296,144.368,261,2995,30,57,59.003,21.838,70.717,0.61,60.745,264,3052,69.775,24.254,2.702,0.37,0.922
4,1024,66.883,33.801,0,130,2484.653,832.5989999999999,224.35,2451,812,68,50,53.111000000000004,24.549,25.811,0.256,70.342,2451,837,14.825999999999999,40.819,2.1630000000000003,0.462,0.5579999999999999
5,1030,109.196,13.365,68,130,2398.192,113.85700000000001,222.794,2370,97,56,38,54.07899999999999,24.25,157.328,0.261,63.246,2371,99,145.305,33.598,2.23,0.44799999999999995,0.6629999999999999
6,1030,29.54,41.483000000000004,0,130,348.48800000000006,192.275,153.924,332,171,43,44,39.063,33.571999999999996,81.689,0.546,45.222,345,215,71.96600000000001,37.064,1.1640000000000001,0.8590000000000001,0.81
7,1037,109.86,15.909,61,130,1984.4589999999998,683.8510000000001,304.593,1963,652,45,56,49.707,26.561999999999998,135.463,0.14,64.351,1969,654,122.949,42.229,1.871,0.534,0.573
8,1040,33.373000000000005,32.798,0,130,1645.259,1126.817,129.439,1624,1109,43,39,38.364000000000004,34.516,1.87,0.78,43.738,1624,1128,10.539000000000001,35.971,1.111,0.9,0.91
9,1048,47.254,34.881,0,130,2533.356,1633.755,166.06599999999997,2502,1613,62,40,70.505,18.926,28.665,0.478,70.711,2502,1649,28.74,22.808000000000003,3.725,0.268,0.8740000000000001
10,1059,22.635,35.086999999999996,0,130,1523.997,724.115,121.64,1504,708,40,33,41.318000000000005,32.634,19.563,0.899,42.544,1505,733,23.552,33.0,1.266,0.79,0.966
11,1076,120.15100000000001,8.209,96,130,644.284,728.095,318.33299999999997,597,709,95,38,71.11,19.266,6.2379999999999995,0.133,97.514,597,740,13.039000000000001,35.397,3.6910000000000003,0.271,0.46399999999999997
12,1090,116.012,10.096,80,130,1923.8010000000002,562.286,356.593,1910,506,25,101,77.472,17.914,85.956,0.10800000000000001,101.124,1923,506,92.834,21.826999999999998,4.325,0.231,0.573
13,1103,106.844,16.633,53,130,640.049,891.316,336.333,611,861,80,63,46.152,30.429000000000002,171.209,0.12300000000000001,85.44,611,869,159.444,58.622,1.517,0.659,0.385
14,1104,108.334,20.569000000000003,10,130,535.32,1719.773,311.948,490,1696,87,51,75.26,18.677,150.965,0.14300000000000002,90.802,490,1704,163.361,27.15,4.029,0.248,0.5539999999999999
15,1105,121.87100000000001,6.031000000000001,98,130,537.263,744.3489999999999,263.765,486,730,96,27,84.087,16.732,3.6310000000000002,0.2,97.015,486,753,8.297,24.741,5.026,0.19899999999999998,0.6
16,1106,78.007,43.483000000000004,0,130,2561.806,2825.0609999999997,204.06599999999997,2530,2809,60,35,55.723,25.272,164.801,0.33399999999999996,61.611999999999995,2530,2815,166.86599999999999,33.075,2.205,0.45399999999999996,0.733
17,1107,54.145,31.859,3,130,468.904,1817.156,138.125,448,1800,46,36,40.208,35.054,1.798,0.7290000000000001,46.84,449,1820,16.113,35.839,1.147,0.872,0.899
