i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1001,120.51899999999999,7.513999999999999,92,130,2083.974,498.365,273.404,2044,475,85,50,60.055,21.221999999999998,154.91299999999998,0.168,91.181,2044,491,158.782,31.488000000000003,2.83,0.353,0.523
2,1001,92.973,22.764,51,130,435.84,2701.636,185.782,419,2667,45,56,50.297,25.34,114.191,0.364,62.434,430,2667,121.90799999999999,31.686,1.985,0.504,0.687
3,1003,105.39,18.680999999999997,49,130,331.212,1383.527,199.581,313,1352,35,71,54.821999999999996,23.294,76.757,0.316,71.176,331,1423,85.97200000000001,30.77,2.353,0.425,0.662
4,1006,103.694,23.515,4,130,2372.576,303.28700000000003,332.91900000000004,2335,283,97,51,56.965,22.485,7.452999999999999,0.114,98.84299999999999,2335,315,11.083,44.493,2.533,0.395,0.337
5,1008,32.205999999999996,42.422,0,130,2079.16,2232.919,304.475,2063,2170,49,117,74.521,17.222,77.209,0.13699999999999998,123.649,2069,2287,71.125,34.513000000000005,4.327,0.231,0.35700000000000004
6,1008,103.601,18.897000000000002,59,130,1191.549,1658.1370000000002,283.747,1172,1634,45,52,45.541000000000004,28.182,126.134,0.157,56.08,1173,1639,129.936,38.985,1.6159999999999999,0.619,0.609
7,1012,71.964,38.461,0,130,1175.13,1242.265,229.72299999999998,1152,1200,35,79,68.987,18.678,86.93299999999999,0.24100000000000002,79.762,1172,1200,97.927,33.733000000000004,3.694,0.271,0.557
8,1014,120.446,6.6610000000000005,104,130,1681.509,431.91900000000004,201.865,1650,403,59,55,69.967,18.453,36.551,0.313,73.661,1650,454,41.698,21.448,3.792,0.264,0.73
9,1017,62.285,45.656000000000006,0,130,1953.954,1658.9089999999999,218.83599999999998,1931,1633,50,49,50.933,25.423000000000002,142.037,0.267,57.428000000000004,1936,1633,125.074,29.125,2.003,0.499,0.7340000000000001
10,1018,31.729,31.605,0,130,1834.4379999999999,43.466,120.225,1818,23,33,40,41.262,31.413,107.79299999999999,0.885,42.379,1828,23,109.29,32.163000000000004,1.314,0.7609999999999999,0.9590000000000001
11,1019,23.383000000000003,40.149,0,130,2430.02,1580.267,160.65200000000002,2414,1549,30,59,57.461999999999996,22.579,80.733,0.496,59.135,2427,1549,93.87899999999999,26.804000000000002,2.545,0.39299999999999996,0.833
12,1021,96.838,31.006999999999998,0,130,1800.9089999999999,2253.501,313.421,1766,2229,80,59,47.375,27.44,8.978,0.131,80.225,1766,2248,175.71099999999998,54.823,1.726,0.579,0.38299999999999995
13,1023,100.902,20.816999999999997,43,130,2230.9320000000002,3066.502,303.262,2195,3046,69,56,58.983000000000004,22.083000000000002,158.091,0.14,85.27600000000001,2198,3048,140.711,38.622,2.6710000000000003,0.374,0.434
14,1027,99.086,20.133,55,130,3226.7709999999997,2038.819,130.125,3211,2013,32,48,47.052,27.791,78.602,0.762,49.729,3219,2061,74.846,31.429000000000002,1.693,0.591,0.927
15,1039,17.407,31.589000000000002,0,129,1972.9489999999998,2873.67,121.64,1954,2855,38,36,42.042,31.465999999999998,139.045,0.882,43.863,1959,2858,133.15200000000002,32.45,1.3359999999999999,0.748,0.9640000000000001
16,1042,101.978,19.082,48,130,1042.628,2154.429,164.894,1015,2136,53,35,44.873999999999995,29.565,174.329,0.48200000000000004,54.571000000000005,1015,2152,166.218,34.718,1.518,0.659,0.7659999999999999
17,1043,58.753,31.79,12,130,677.6469999999999,1662.616,173.72299999999998,653,1642,51,45,44.571000000000005,29.795,28.496,0.434,57.245,653,1670,27.013,38.101,1.496,0.6679999999999999,0.705
18,1043,107.936,14.579,77,130,812.2189999999999,2335.651,188.995,789,2316,56,39,44.465,29.866,4.971,0.36700000000000005,57.974,789,2348,14.995,36.109,1.489,0.672,0.758
19,1054,111.88,22.963,0,130,1640.067,3215.0959999999995,249.179,1618,3183,34,75,60.208999999999996,22.289,92.15,0.213,75.584,1627,3186,107.71600000000001,34.0,2.701,0.37,0.5529999999999999
20,1058,113.868,13.205,68,130,269.2,1979.558,253.563,245,1948,52,56,44.482,30.284000000000002,68.54899999999999,0.207,58.31,248,2002,67.834,48.272,1.469,0.6809999999999999,0.5710000000000001
21,1059,112.73700000000001,12.745,83,130,334.07,2073.115,230.593,292,2059,79,32,64.142,21.022,8.685,0.25,79.31,292,2070,5.064,28.31,3.051,0.32799999999999996,0.604
22,1060,115.11399999999999,14.937000000000001,54,130,742.1080000000001,1543.4379999999999,250.49200000000002,716,1516,51,47,40.423,33.388000000000005,6.356,0.212,55.803000000000004,719,1561,53.746,46.155,1.2109999999999999,0.826,0.614
23,1063,60.838,41.743,0,130,2851.095,1698.531,284.434,2822,1642,61,110,119.73299999999999,11.304,64.236,0.165,120.76799999999999,2825,1752,62.373999999999995,16.221,10.592,0.094,0.597
24,1063,115.81700000000001,10.785,78,130,1774.378,3163.1890000000003,268.877,1749,3145,72,43,59.135,22.886999999999997,26.578000000000003,0.185,76.896,1749,3183,20.555999999999997,33.48,2.5839999999999996,0.387,0.5660000000000001
