i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1029,21.475,37.391,0,127,1608.475,774.913,216.794,1592,740,37,87,80.985,16.178,111.05,0.275,93.77600000000001,1594,740,111.915,25.018,5.006,0.2,0.6940000000000001
2,1038,120.4,5.16,103,127,3262.4790000000003,2874.22,244.149,3229,2848,69,55,69.273,19.079,147.047,0.21899999999999997,72.801,3238,2849,142.815,30.772,3.6310000000000002,0.275,0.501
3,1050,39.189,45.428000000000004,0,127,630.335,2606.401,215.38,609,2578,38,57,55.231,24.206,73.242,0.284,59.808,621,2635,69.444,36.34,2.282,0.43799999999999994,0.6559999999999999
4,1079,113.573,8.375,66,127,3226.198,2263.1639999999998,252.149,3185,2241,72,59,65.079,21.11,147.58700000000002,0.213,85.70299999999999,3186,2242,138.311,30.93,3.083,0.324,0.564
5,1086,115.62200000000001,6.315,98,127,3200.028,2298.5570000000002,232.69299999999998,3177,2268,51,56,53.335,25.926,131.649,0.252,70.007,3177,2274,134.421,34.381,2.057,0.486,0.6859999999999999
6,1112,20.217,36.94,0,127,2125.183,2384.938,211.52200000000002,2093,2349,57,68,69.596,20.344,120.2,0.312,78.39,2094,2349,119.836,27.939,3.4210000000000003,0.292,0.672
7,1123,120.506,5.115,105,127,2395.225,907.045,231.622,2373,872,50,64,48.797,29.302,109.846,0.263,69.311,2373,873,136.16899999999998,42.266999999999996,1.665,0.6,0.561
8,1134,119.303,5.406000000000001,101,127,2354.337,3354.562,216.30900000000003,2336,3321,32,69,58.129,24.839000000000002,92.676,0.305,70.214,2354,3321,100.67,30.404,2.34,0.42700000000000005,0.6829999999999999
9,1146,117.706,6.517,90,127,3271.0490000000004,1970.755,257.03700000000003,3214,1960,107,22,101.54700000000001,14.369000000000002,3.3110000000000004,0.218,107.075,3214,1976,2.141,20.888,7.067,0.142,0.6409999999999999
10,1270,116.227,6.778,89,127,1291.905,3091.12,264.04900000000004,1266,3059,53,63,43.542,37.137,83.8,0.22899999999999998,63.126999999999995,1280,3059,93.633,48.571999999999996,1.172,0.853,0.624
11,1377,21.017,37.326,0,127,2011.0020000000002,2203.538,273.70599999999996,1980,2165,73,74,70.491,24.872,44.938,0.231,83.21700000000001,1983,2238,32.735,45.669,2.8339999999999996,0.353,0.58
12,1398,119.075,7.381,93,127,3183.235,1470.599,352.61699999999996,3163,1430,42,95,76.139,23.378,86.23200000000001,0.141,95.755,3168,1525,82.801,38.538000000000004,3.2569999999999997,0.307,0.501
13,1439,27.415,37.718,0,127,1027.585,770.6360000000001,261.32099999999997,995,736,60,55,51.925,35.285,15.145999999999999,0.265,61.4,996,779,16.074,48.246,1.472,0.68,0.6709999999999999
14,1472,83.28299999999999,35.303000000000004,0,127,635.944,2688.639,490.5,596,2647,88,101,75.70100000000001,24.758000000000003,142.524,0.077,132.654,597,2647,130.414,40.904,3.0580000000000003,0.327,0.371
15,1497,23.781,38.148,0,127,3406.452,1307.53,296.593,3386,1244,41,105,86.977,21.914,81.167,0.214,109.20200000000001,3395,1349,74.055,34.332,3.969,0.252,0.591
16,1514,102.152,33.441,0,127,1386.5620000000001,3284.105,372.434,1332,3250,83,61,53.708999999999996,35.891999999999996,146.088,0.13699999999999998,92.439,1332,3250,148.717,56.843,1.496,0.6679999999999999,0.44799999999999995
17,1548,114.954,12.509,11,127,3113.7709999999997,1481.359,276.149,3081,1453,70,57,71.075,27.730999999999998,28.195999999999998,0.255,82.662,3083,1505,34.650999999999996,40.793,2.563,0.39,0.594
18,1596,44.418,42.835,0,127,291.67,1682.372,540.507,196,1607,202,157,217.278,9.352,37.553000000000004,0.069,255.049,196,1764,37.993,16.632,23.232,0.043,0.45799999999999996
19,1619,117.96799999999999,5.992000000000001,89,127,1533.338,2664.6609999999996,261.17900000000003,1514,2623,52,74,63.22,32.606,89.70200000000001,0.298,77.492,1514,2697,70.396,49.001999999999995,1.939,0.516,0.635
20,1688,51.107,37.045,0,127,1609.124,2225.369,200.167,1573,2210,78,33,76.752,28.002,8.488,0.529,78.77199999999999,1573,2235,8.027000000000001,31.506,2.741,0.365,0.88
