i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1001,92.039,7.485,73,104,125.791,3416.631,187.72299999999998,100,3392,45,50,41.006,31.081,75.042,0.35700000000000004,50.248999999999995,130,3442,84.289,41.74,1.319,0.758,0.688
2,1051,89.41,8.578,69,104,3174.133,1478.4,185.43900000000002,3160,1448,31,71,68.525,19.528,77.665,0.384,74.041,3165,1519,73.523,26.951999999999998,3.509,0.285,0.73
3,1099,12.703,26.928,0,104,2745.283,1047.2730000000001,150.368,2729,1015,32,56,51.227,27.316,87.179,0.611,56.321000000000005,2742,1071,83.884,32.0,1.875,0.5329999999999999,0.8640000000000001
4,1132,98.292,3.983,82,104,2010.875,706.676,160.125,1998,676,26,58,57.016999999999996,25.279,97.421,0.555,58.31,2003,676,95.906,25.114,2.256,0.44299999999999995,0.8859999999999999
5,1168,66.464,26.076999999999998,0,104,2345.41,408.23,454.416,2257,376,154,66,61.354,24.239,8.355,0.071,158.862,2257,416,14.210999999999999,57.443999999999996,2.531,0.395,0.22399999999999998
6,1178,12.860999999999999,28.124000000000002,0,104,1029.558,2554.368,248.93599999999998,995,2531,74,36,71.847,20.875999999999998,174.451,0.239,76.896,997,2532,159.444,31.213,3.4419999999999997,0.29100000000000004,0.642
7,1212,61.326,30.904,0,104,1720.0,2436.939,290.718,1673,2398,90,96,124.81700000000001,12.363,44.918,0.18,130.863,1673,2494,46.548,21.92,10.096,0.099,0.562
8,1321,94.18,7.882999999999999,71,104,3173.461,105.274,275.019,3139,63,76,74,85.693,19.628,133.743,0.21899999999999997,97.837,3141,63,139.145,29.256,4.3660000000000005,0.22899999999999998,0.627
9,1460,93.65899999999999,5.504,81,104,3150.2140000000004,1553.895,193.782,3138,1518,28,71,74.589,24.921999999999997,92.86399999999999,0.489,71.449,3140,1518,96.429,27.188000000000002,2.9930000000000003,0.33399999999999996,0.82
10,1591,14.595,29.070999999999998,0,104,837.75,1138.403,272.291,813,1102,52,64,56.996,35.541,67.911,0.27,68.877,819,1164,64.179,46.773999999999994,1.604,0.624,0.71
11,2104,78.641,15.294,49,104,1646.769,2265.926,271.605,1597,2225,92,75,103.947,25.772,41.151,0.358,112.446,1599,2300,38.501,35.913000000000004,4.033,0.248,0.708
12,2496,11.718,25.609,0,104,1707.695,2778.4840000000004,421.345,1663,2740,84,86,79.544,39.953,129.889,0.177,96.385,1663,2756,149.444,62.163000000000004,1.9909999999999999,0.502,0.5529999999999999
13,2791,26.19,29.575,0,104,793.497,2024.016,274.108,740,2003,112,43,107.539,33.045,15.172,0.467,116.76,740,2041,16.417,39.231,3.2539999999999996,0.307,0.872
14,2903,92.021,8.322000000000001,48,104,1987.9620000000002,605.807,269.22,1954,563,70,86,95.208,38.821999999999996,123.087,0.503,96.54,1956,567,129.958,45.675,2.452,0.408,0.825
15,3743,62.391999999999996,30.476999999999997,0,104,1468.105,2367.4339999999997,511.772,1407,2312,122,109,70.23100000000001,67.858,37.705999999999996,0.18,135.532,1409,2375,27.699,103.10700000000001,1.035,0.966,0.45399999999999996
16,3859,22.824,30.58,0,104,2855.033,1639.6,469.144,2799,1584,119,92,113.454,43.308,27.915,0.22,128.316,2799,1666,21.967,72.152,2.62,0.382,0.631
17,4116,14.725999999999999,29.145,0,104,307.342,424.29900000000004,913.176,223,342,121,168,101.15899999999999,51.806000000000004,80.968,0.062,176.11900000000003,224,490,56.581,121.0,1.953,0.512,0.278
18,4345,54.553999999999995,34.464,0,104,2002.505,2040.469,851.6189999999999,1952,1963,103,168,126.255,43.818000000000005,107.822,0.075,182.77900000000002,1952,1963,113.199,71.675,2.8810000000000002,0.34700000000000003,0.42200000000000004
19,4671,62.548,33.359,0,104,1629.73,2415.282,566.299,1538,2371,206,72,150.144,39.611,177.333,0.183,206.243,1538,2379,177.22099999999998,66.717,3.7910000000000004,0.264,0.45399999999999996
20,5186,73.271,28.7,0,104,1949.111,2177.397,996.8330000000001,1896,2040,92,284,179.995,36.684,74.611,0.066,286.27299999999997,1898,2324,82.77600000000001,75.796,4.907,0.204,0.355
21,12146,37.567,38.429,0,104,1886.207,1935.38,1855.631,1744,1751,295,335,242.33700000000002,63.815,50.535,0.044000000000000004,406.923,1765,2086,55.412,162.743,3.7969999999999997,0.263,0.273
22,19983,38.045,36.486,0,104,1816.7879999999998,2532.723,2345.187,1681,2278,216,443,272.653,93.31700000000001,78.175,0.046,467.08099999999996,1744,2720,71.138,212.239,2.9219999999999997,0.342,0.302
23,23562,27.441999999999997,33.736999999999995,0,104,1545.1789999999999,2181.965,1996.352,1242,2065,513,229,263.582,113.81700000000001,2.802,0.07400000000000001,520.663,1242,2171,9.842,194.153,2.316,0.43200000000000005,0.391
