i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1002,92.81200000000001,12.504000000000001,34,111,943.923,1019.194,154.711,917,1004,58,29,62.364,20.457,164.921,0.526,63.159,917,1004,156.68200000000002,21.983,3.049,0.32799999999999996,0.888
2,1012,94.64299999999999,8.829,75,111,639.929,312.264,134.125,623,293,34,41,39.71,32.448,82.916,0.7070000000000001,42.802,629,331,52.595,33.459,1.224,0.8170000000000001,0.898
3,1013,105.98899999999999,3.745,94,111,3000.199,3399.1609999999996,252.735,2978,3363,38,71,63.4,20.344,73.03699999999999,0.19899999999999998,77.473,2980,3434,66.413,28.776999999999997,3.116,0.321,0.611
4,1023,89.376,10.603,60,111,199.167,910.324,202.06599999999997,183,876,30,65,57.451,22.671999999999997,83.51100000000001,0.315,65.27600000000001,204,876,95.274,30.0,2.5340000000000003,0.395,0.723
5,1023,99.704,8.891,71,111,1215.177,1307.271,219.137,1185,1286,80,42,76.868,16.945,161.672,0.268,87.65799999999999,1187,1288,152.85,27.069000000000003,4.5360000000000005,0.22,0.632
6,1026,82.456,14.352,54,111,2265.265,3425.781,140.468,2250,3398,34,50,50.325,25.958000000000002,108.429,0.653,54.626000000000005,2260,3398,113.749,27.680999999999997,1.939,0.516,0.9209999999999999
7,1031,77.375,21.538,24,111,584.625,895.5169999999999,194.551,571,856,29,78,70.748,18.555,81.816,0.342,78.23,577,934,85.601,24.449,3.813,0.262,0.6859999999999999
8,1035,97.914,12.114,54,111,1746.215,496.32,261.664,1714,446,55,96,86.027,15.319,63.728,0.19,101.84299999999999,1727,542,70.498,25.63,5.6160000000000005,0.17800000000000002,0.47100000000000003
9,1036,102.04899999999999,6.115,87,111,981.1460000000001,1768.94,192.40900000000002,948,1753,58,35,50.891999999999996,25.919,11.234000000000002,0.35200000000000004,58.42100000000001,948,1765,173.118,29.728,1.964,0.509,0.7759999999999999
10,1039,98.93299999999999,7.468999999999999,78,111,2744.882,3049.2459999999996,237.80599999999998,2724,3020,42,62,55.003,24.051,116.0,0.231,67.119,2736,3020,114.656,30.184,2.287,0.43700000000000006,0.6679999999999999
11,1043,105.31200000000001,5.212999999999999,79,111,1661.3020000000001,1828.021,244.007,1624,1805,67,44,63.832,20.804000000000002,158.588,0.22,69.354,1626,1806,151.58700000000002,31.143,3.068,0.326,0.56
12,1051,88.083,13.57,51,111,621.773,705.7760000000001,205.72299999999998,599,676,45,80,60.489,22.123,67.459,0.312,84.119,600,756,71.99600000000001,33.054,2.734,0.366,0.644
13,1053,101.464,6.063,85,111,1806.844,1441.6,158.024,1783,1423,49,38,52.879,25.355,161.556,0.53,57.801,1786,1423,142.734,28.449,2.086,0.479,0.815
14,1058,95.855,8.607000000000001,79,111,2851.265,3047.9629999999997,135.782,2830,3029,42,37,44.185,30.488000000000003,29.585,0.721,46.755,2830,3063,41.532,33.836999999999996,1.449,0.69,0.905
