i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1004,120.49799999999999,4.894,106,127,3104.765,2815.3309999999997,256.25,3073,2781,60,55,55.224,23.148000000000003,36.405,0.192,70.007,3073,2832,44.42100000000001,34.576,2.386,0.419,0.507
2,1015,39.527,46.854,0,127,3076.991,1012.8969999999999,174.51,3042,996,56,32,45.768,28.237,175.833,0.419,58.523,3042,1005,160.017,31.599,1.621,0.617,0.7809999999999999
3,1024,33.803000000000004,44.952,0,127,2010.221,2256.2670000000003,199.238,1979,2239,75,34,73.484,17.743,163.567,0.324,79.057,1979,2244,161.565,24.775,4.1419999999999995,0.24100000000000002,0.7170000000000001
4,1034,107.60799999999999,11.377,85,127,479.717,1792.9820000000002,163.238,460,1770,38,54,54.032,24.366,119.527,0.488,59.203,460,1776,127.45100000000001,25.239,2.218,0.451,0.851
5,1038,116.37299999999999,7.97,92,127,744.687,1291.447,174.995,723,1262,40,58,52.301,25.27,81.727,0.426,61.351000000000006,724,1320,70.97399999999999,31.739,2.07,0.483,0.715
6,1041,117.00299999999999,6.442,99,127,3085.9390000000003,1152.455,186.108,3058,1123,53,64,76.414,17.346,53.922,0.37799999999999995,79.51100000000001,3059,1187,50.102,21.401,4.405,0.22699999999999998,0.795
7,1045,121.301,4.633,101,127,2797.823,2580.12,272.434,2774,2544,54,70,49.646,26.8,114.441,0.177,70.83800000000001,2778,2544,131.566,49.297,1.8519999999999999,0.54,0.45799999999999996
8,1059,114.90100000000001,7.059,99,127,2379.9539999999997,2286.223,151.782,2365,2257,31,52,52.45399999999999,25.706,97.816,0.578,53.151,2376,2257,101.944,29.000999999999998,2.041,0.49,0.888
9,1060,120.131,5.349,105,127,605.185,2478.786,172.894,584,2452,41,48,39.546,34.128,128.415,0.446,52.0,592,2452,112.62,40.623000000000005,1.159,0.863,0.732
10,1073,28.13,39.0,0,127,2466.029,810.2769999999999,159.095,2444,791,41,43,37.791,36.150999999999996,131.124,0.5329999999999999,47.413000000000004,2456,792,117.646,38.580999999999996,1.045,0.9570000000000001,0.8059999999999999
11,1074,115.895,9.427,85,127,83.495,2661.692,237.622,70,2627,37,72,61.715,22.158,83.81,0.239,76.059,74,2699,65.12,35.27,2.785,0.359,0.568
12,1089,118.815,4.794,105,127,2429.205,1705.494,191.924,2414,1664,31,78,79.166,17.515,74.445,0.37200000000000005,82.219,2419,1742,71.565,22.313000000000002,4.52,0.221,0.826
13,1104,82.76299999999999,34.941,0,127,1499.098,3013.486,230.149,1474,2986,55,58,59.813,23.500999999999998,41.516999999999996,0.262,68.68,1482,3043,47.951,31.484,2.545,0.39299999999999996,0.612
14,1105,80.626,34.678000000000004,5,127,2905.0190000000002,2315.2960000000003,180.30900000000003,2880,2290,47,45,44.503,31.614,29.359,0.42700000000000005,53.81399999999999,2882,2327,41.986999999999995,40.571999999999996,1.4080000000000001,0.71,0.725
15,1143,58.968999999999994,45.391999999999996,0,127,2811.408,2023.729,268.007,2769,1998,104,40,86.41,16.842,168.878,0.2,110.725,2769,2000,159.928,28.793000000000003,5.131,0.195,0.561
16,1155,118.945,6.443,101,127,2392.362,2385.234,244.83599999999998,2370,2349,41,78,78.997,18.616,71.09100000000001,0.242,83.385,2377,2427,67.433,26.39,4.244,0.23600000000000002,0.637
17,1167,120.574,4.461,106,127,2498.9410000000003,1938.129,214.794,2481,1899,36,72,73.457,20.227999999999998,73.762,0.318,75.0,2484,1971,73.74,28.526,3.6319999999999997,0.275,0.6779999999999999
18,1187,115.59100000000001,8.346,88,127,3091.8579999999997,3381.176,257.865,3045,3359,99,38,90.20700000000001,16.754,170.125,0.22399999999999998,101.0,3045,3375,168.579,28.156,5.3839999999999995,0.18600000000000003,0.5429999999999999
19,1193,37.562,43.045,0,127,2051.425,1623.851,177.137,2024,1594,54,57,76.75399999999999,19.79,46.224,0.478,74.33,2026,1651,47.726000000000006,23.26,3.878,0.258,0.841
20,1210,105.537,16.053,32,127,2882.3059999999996,3217.345,369.463,2857,3124,53,146,109.977,14.009,110.635,0.111,153.688,2857,3124,108.199,28.503,7.851,0.127,0.41200000000000003
21,1220,119.53,4.7989999999999995,101,127,759.325,2572.554,194.752,744,2534,35,70,69.597,22.319000000000003,99.991,0.40399999999999997,71.38600000000001,748,2534,101.31,30.235,3.1180000000000003,0.321,0.773
22,1221,97.06700000000001,42.59,0,127,908.977,3373.507,254.007,890,3341,39,69,58.77,26.453000000000003,93.094,0.23800000000000002,69.584,908,3341,97.431,38.724000000000004,2.222,0.45,0.584
23,1231,89.99799999999999,22.397,27,127,3191.34,3355.268,297.865,3130,3342,128,30,117.895,13.294,6.94,0.174,128.763,3130,3359,6.242000000000001,22.488000000000003,8.868,0.113,0.603
24,1241,57.777,46.681000000000004,0,127,1875.092,2911.718,280.534,1838,2880,63,67,68.61,23.03,45.031000000000006,0.198,86.45200000000001,1841,2946,48.751999999999995,30.948,2.9789999999999996,0.336,0.614
25,1252,109.258,15.89,46,127,958.289,2990.735,342.61699999999996,932,2944,67,85,71.869,22.18,118.994,0.134,100.896,933,2944,129.369,38.703,3.24,0.309,0.44299999999999995
26,1280,121.184,4.289,105,127,3279.042,994.998,287.404,3235,950,93,78,104.336,15.62,37.82,0.195,119.09700000000001,3237,1028,40.914,23.264,6.68,0.15,0.594
27,1301,118.65799999999999,4.814,103,127,1902.02,1230.04,187.38,1878,1195,46,65,61.128,27.099,70.175,0.466,65.146,1880,1257,72.12100000000001,34.01,2.256,0.44299999999999995,0.74
28,1316,18.932000000000002,35.687,0,127,1269.128,1510.501,187.27900000000002,1237,1484,60,57,73.366,22.839000000000002,38.334,0.47200000000000003,80.66,1237,1541,42.99,25.171999999999997,3.2119999999999997,0.311,0.87
29,1333,119.306,5.165,104,127,114.727,3152.9790000000003,278.191,93,3110,42,94,71.809,23.635,93.802,0.21600000000000003,96.31700000000001,102,3110,102.59299999999999,39.845,3.0380000000000003,0.32899999999999996,0.47100000000000003
30,1349,117.50299999999999,5.792000000000001,96,127,3183.055,1114.799,224.83599999999998,3152,1082,67,59,74.363,23.098000000000003,42.388999999999996,0.335,79.24600000000001,3153,1141,47.045,29.698,3.22,0.311,0.6920000000000001
31,1352,72.658,37.927,0,127,1313.876,2987.676,293.806,1268,2969,101,41,95.743,17.98,10.835,0.19699999999999998,106.25399999999999,1268,3010,18.094,26.548000000000002,5.325,0.188,0.5820000000000001
32,1363,116.11200000000001,6.4110000000000005,101,127,598.901,1868.345,212.69299999999998,579,1837,43,61,57.738,30.057,113.029,0.379,63.891000000000005,589,1837,107.301,36.803000000000004,1.921,0.521,0.755
33,1393,111.405,11.773,76,127,185.34400000000002,2722.836,251.421,133,2693,88,57,77.145,22.991,29.846999999999998,0.27699999999999997,93.40799999999999,133,2748,21.346,37.898,3.3560000000000003,0.298,0.589
34,1401,118.26799999999999,5.796,98,127,2363.217,2215.377,208.208,2350,2178,28,76,71.874,24.818,90.306,0.406,76.02600000000001,2356,2178,91.507,27.488000000000003,2.8960000000000004,0.345,0.802
35,1434,84.25200000000001,35.455,0,127,764.81,1676.588,280.877,728,1647,65,63,68.594,26.618000000000002,133.123,0.228,76.27600000000001,737,1647,124.315,35.677,2.577,0.38799999999999996,0.619
36,1460,118.242,6.117999999999999,101,127,3121.268,1189.473,230.97799999999998,3097,1151,52,76,69.63,26.697,65.547,0.344,83.18700000000001,3111,1227,62.818999999999996,39.126,2.608,0.38299999999999995,0.6709999999999999
37,1471,113.22,8.379,72,127,788.952,2406.947,277.078,759,2368,53,97,88.569,21.147,111.096,0.24100000000000002,102.883,771,2369,111.07700000000001,36.319,4.188,0.239,0.614
38,1506,115.816,6.454,98,127,1075.723,3360.28,205.924,1052,3322,39,71,67.238,28.518,75.696,0.446,73.763,1055,3393,74.268,36.173,2.358,0.424,0.769
39,1517,93.65299999999999,22.994,33,127,2931.9829999999997,3193.367,426.014,2872,3112,109,135,106.925,18.064,132.886,0.105,169.201,2876,3112,127.073,36.536,5.919,0.16899999999999998,0.348
40,1541,49.104,46.105,0,127,2682.46,2457.946,326.33299999999997,2631,2443,107,41,85.762,22.878,179.799,0.182,107.117,2631,2460,177.325,40.165,3.7489999999999997,0.267,0.515
41,1549,120.875,5.813,99,127,666.8489999999999,2623.321,323.262,650,2564,43,104,74.53399999999999,26.461,87.602,0.18600000000000003,104.307,659,2564,94.399,42.958,2.8169999999999997,0.355,0.574
42,1555,109.23,11.440999999999999,83,127,251.31099999999998,1996.0220000000002,233.72299999999998,231,1955,42,92,89.323,22.166,73.837,0.358,93.941,243,2047,78.331,30.99,4.03,0.248,0.715
43,1557,106.566,10.583,83,127,828.307,978.8710000000001,263.38,811,935,41,93,80.255,24.701999999999998,80.303,0.282,95.802,829,1028,76.109,30.098000000000003,3.2489999999999997,0.308,0.747
44,1565,61.692,39.961,0,127,3269.842,2238.596,447.83099999999996,3230,2188,102,98,53.69,37.113,27.035,0.098,115.884,3257,2286,50.95399999999999,89.14399999999999,1.4469999999999998,0.691,0.262
45,1611,112.19,11.175,80,127,2520.876,1707.106,209.622,2496,1671,47,67,67.858,30.228,63.576,0.461,74.095,2503,1734,58.24100000000001,35.734,2.245,0.445,0.795
46,1663,112.848,9.491,91,127,2937.761,2583.3,230.007,2909,2546,55,75,86.831,24.385,63.766999999999996,0.395,87.801,2910,2617,52.869,30.474,3.5610000000000004,0.281,0.737
47,1681,112.162,12.770999999999999,81,127,812.885,1175.132,258.534,783,1143,59,74,74.163,28.859,61.0,0.316,81.025,785,1213,54.545,39.938,2.57,0.389,0.648
48,1717,117.84200000000001,7.529,96,127,2969.696,1291.483,352.86,2933,1228,86,117,125.16799999999999,17.465999999999998,54.11600000000001,0.17300000000000001,142.874,2934,1345,54.975,24.951,7.166,0.14,0.615
49,1843,117.82700000000001,7.71,73,127,2379.607,2042.8470000000002,383.404,2348,1976,59,123,106.54700000000001,22.024,74.24,0.158,127.35,2366,2099,74.982,38.177,4.838,0.207,0.491
50,1847,120.15100000000001,5.187,98,127,933.221,2493.097,270.978,909,2457,49,77,71.63,32.830999999999996,118.329,0.316,83.006,916,2457,111.93,39.321999999999996,2.182,0.45799999999999996,0.757
51,1873,120.227,5.224,98,127,445.98699999999997,3093.9770000000003,283.907,430,3046,34,107,94.06,25.354,90.535,0.292,107.787,444,3046,96.927,32.385,3.71,0.27,0.736
52,1875,114.595,9.033,89,127,961.427,1068.604,352.475,906,1035,88,57,69.3,34.449,22.371,0.19,94.874,906,1090,32.518,52.391000000000005,2.012,0.49700000000000005,0.57
53,1952,115.90700000000001,6.861000000000001,92,127,1075.232,3249.4429999999998,262.108,1056,3213,47,67,61.266999999999996,40.566,93.81200000000001,0.35700000000000004,72.422,1060,3280,54.553999999999995,46.523,1.51,0.662,0.73
54,1969,118.604,6.129,91,127,3351.486,992.1139999999999,304.57599999999996,3302,952,89,82,110.116,22.767,42.335,0.267,111.072,3312,1034,46.824,29.468000000000004,4.837,0.207,0.718
55,2017,40.824,44.638999999999996,0,127,958.8789999999999,3161.3320000000003,248.735,940,3124,45,86,76.942,33.376999999999995,79.525,0.41,86.209,957,3210,86.009,42.589,2.305,0.434,0.759
56,2101,118.22,7.193,95,127,486.58,1514.744,383.931,446,1481,73,77,71.013,37.67,54.47,0.179,83.241,446,1533,28.72,47.0,1.885,0.53,0.624
57,2104,111.45200000000001,10.49,86,127,2480.428,1244.109,247.865,2463,1203,40,91,87.969,30.453000000000003,77.87100000000001,0.43,94.255,2473,1293,72.719,35.441,2.889,0.34600000000000003,0.8240000000000001
58,2265,117.823,6.48,97,127,829.326,2908.982,293.12,804,2861,54,104,100.727,28.631,106.54700000000001,0.331,107.20100000000001,826,2861,104.036,40.324,3.5180000000000002,0.284,0.688
59,2306,111.902,8.953,88,127,530.774,1653.745,321.22,511,1595,41,127,122.363,23.995,90.964,0.281,127.475,523,1595,94.95,40.986000000000004,5.1,0.196,0.6559999999999999
60,2392,117.684,6.797000000000001,97,127,181.545,2022.66,388.09,162,1953,39,128,121.927,24.979,90.389,0.2,128.763,180,2081,83.758,38.852,4.881,0.205,0.579
61,2411,119.931,4.558,108,127,591.2669999999999,1773.787,414.96,554,1721,65,110,100.022,30.691,109.486,0.17600000000000002,123.434,560,1721,116.98,46.169,3.259,0.307,0.551
62,2421,72.454,36.019,0,127,1601.181,3000.2709999999997,330.434,1548,2971,105,54,98.93299999999999,31.156999999999996,13.374,0.27899999999999997,108.78399999999999,1548,3018,18.768,39.828,3.175,0.315,0.67
63,2457,102.50299999999999,27.734,0,127,839.3510000000001,2518.902,337.99,795,2467,81,102,103.811,30.135,117.436,0.27,111.82600000000001,806,2470,117.711,48.205,3.445,0.29,0.598
64,2650,119.838,5.077,103,127,485.597,3255.545,491.588,460,3165,48,188,166.357,20.282,98.37700000000001,0.138,189.40200000000002,464,3165,96.975,31.266,8.202,0.122,0.522
65,2780,48.687,44.294,0,127,1005.868,2897.688,475.345,977,2846,78,133,86.162,41.081,74.665,0.155,135.591,985,2979,76.78399999999999,74.96600000000001,2.097,0.47700000000000004,0.42200000000000004
66,2879,105.23200000000001,22.895,27,127,3093.527,2502.265,509.12699999999995,3065,2431,58,136,129.389,28.33,78.643,0.14,142.338,3065,2565,70.292,42.076,4.567,0.21899999999999997,0.565
67,3130,116.524,8.087,85,127,517.661,1867.47,566.056,492,1763,50,185,140.66899999999998,28.331,90.33200000000001,0.12300000000000001,186.96,513,1763,98.303,49.578,4.965,0.201,0.516
68,3251,109.973,11.989,73,127,445.45099999999996,1682.7179999999998,492.032,403,1610,75,134,127.779,32.394,105.374,0.16899999999999998,139.56,421,1610,106.227,49.938,3.945,0.254,0.532
69,3283,83.561,32.301,0,127,1335.0720000000001,3052.2259999999997,621.512,1252,3017,206,64,129.014,32.4,1.5530000000000002,0.107,206.243,1252,3035,2.779,63.448,3.9819999999999998,0.251,0.359
70,3505,74.72399999999999,40.38,0,127,1189.8519999999999,3065.545,818.105,1108,3032,187,84,112.54700000000001,39.652,175.64,0.066,191.442,1108,3052,167.63400000000001,79.53399999999999,2.838,0.35200000000000004,0.305
71,3590,109.149,13.753,41,127,897.446,3043.0409999999997,553.512,857,2973,84,135,124.102,36.832,114.23700000000001,0.147,153.938,857,2976,123.071,55.855,3.3689999999999998,0.297,0.59
72,3725,104.87100000000001,14.140999999999998,60,127,893.65,1007.745,361.061,857,959,89,97,91.006,52.11600000000001,114.12100000000001,0.359,100.344,858,969,150.113,73.578,1.746,0.573,0.693
73,3841,112.796,12.434000000000001,30,127,2591.685,1666.781,579.997,2553,1557,84,199,190.24200000000002,25.706999999999997,71.935,0.14300000000000002,213.378,2554,1756,68.847,38.821999999999996,7.4,0.135,0.58
74,4229,112.665,9.15,89,127,3005.217,1324.764,512.884,2955,1245,113,162,164.389,32.755,56.481,0.20199999999999999,190.205,2955,1399,53.552,51.808,5.019,0.19899999999999998,0.5760000000000001
75,4637,115.286,9.377,86,127,2883.245,2936.225,883.1,2813,2880,163,127,115.333,51.191,149.267,0.075,188.308,2814,2904,149.349,87.272,2.253,0.444,0.444
76,4674,111.76700000000001,10.177,86,127,576.181,1513.0220000000002,530.357,543,1419,71,207,164.62599999999998,36.149,78.831,0.209,208.753,578,1626,82.569,54.972,4.553999999999999,0.22,0.557
77,6499,109.773,11.129000000000001,77,127,2448.284,2149.215,713.127,2426,1987,55,290,251.476,32.905,85.587,0.161,291.652,2442,2277,83.898,48.516999999999996,7.642,0.131,0.63
78,11317,80.495,38.018,0,127,2821.008,3092.902,1913.918,2757,2873,135,479,340.23900000000003,42.35,98.65799999999999,0.039,487.945,2771,2873,100.988,107.03299999999999,8.033999999999999,0.124,0.35100000000000003
