i,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1000,55.788999999999994,37.811,0,129,2480.82,1381.141,128.711,2461,1363,39,36,40.146,31.715999999999998,41.44,0.759,43.6,2461,1392,36.607,33.839,1.266,0.79,0.914
2,1005,18.625999999999998,35.186,0,129,2872.905,1586.819,149.539,2859,1560,27,51,51.825,24.691,82.53299999999999,0.565,51.478,2869,1560,97.815,26.558000000000003,2.099,0.47600000000000003,0.846
3,1009,122.24799999999999,4.228,109,129,2593.35,1591.73,254.97799999999998,2573,1553,48,68,52.794,24.334,120.279,0.195,73.164,2589,1553,111.656,37.885,2.17,0.461,0.49700000000000005
4,1014,120.083,4.753,111,129,807.283,99.31200000000001,138.85299999999998,789,76,36,48,48.543,26.596999999999998,57.044,0.6609999999999999,52.802,794,124,65.376,29.148000000000003,1.825,0.5479999999999999,0.9109999999999999
5,1017,121.249,5.3229999999999995,109,129,76.333,1406.9920000000002,199.338,66,1366,21,81,80.084,16.169,88.04299999999999,0.322,81.154,69,1447,86.46799999999999,20.155,4.953,0.20199999999999999,0.768
6,1020,116.94200000000001,14.834000000000001,12,129,251.547,1190.833,371.12,224,1130,55,111,55.736999999999995,23.3,115.331,0.09300000000000001,114.477,240,1130,104.15799999999999,49.782,2.392,0.418,0.298
7,1024,30.456999999999997,42.593,0,129,1233.423,766.2539999999999,231.924,1220,727,24,88,83.59299999999999,15.597000000000001,84.821,0.239,88.14200000000001,1227,815,86.74799999999999,20.59,5.36,0.187,0.679
8,1025,123.14200000000001,5.046,109,129,54.088,1628.4129999999998,235.078,34,1590,47,73,68.095,19.165,57.372,0.233,77.492,44,1663,70.396,24.725,3.553,0.281,0.65
9,1026,82.35700000000001,32.152,0,129,2345.127,1724.5720000000001,251.078,2306,1701,71,50,69.055,18.918,147.47799999999998,0.205,81.84100000000001,2306,1703,144.951,26.784000000000002,3.65,0.27399999999999997,0.594
10,1031,123.581,3.8510000000000004,110,129,2139.743,795.8989999999999,227.52200000000002,2118,750,41,74,59.192,22.177,116.399,0.25,78.435,2121,750,109.359,34.775999999999996,2.6689999999999996,0.375,0.578
11,1034,90.79700000000001,31.521,0,129,2518.924,1505.619,168.894,2497,1486,44,37,43.427,30.316,159.96,0.456,48.415,2503,1486,141.71,34.972,1.433,0.698,0.8
